viewpoint,time_index,reference_Ev_lx,reference_DGP,EIGCM_Ev_lx,EIGCM_DGP,Jones_dcglare_Ev_lx,Jones_dcglare_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_Balanced_DGP
Viewpoint 2,7476,7390.657919,0.63679,7607.646,0.6398087,7659.9058,0.6401303,7336.57971895353,0.6297817939532173
Viewpoint 2,7477,6772.532261,0.600347,7003.8501,0.6038819,7057.4106,0.6037161,6754.427635803898,0.5952524931020016
Viewpoint 2,7478,12475.31906,0.91977,13018.779,0.950192,14173.254,1.0,10818.20154528882,0.8336135444538889
Viewpoint 2,7479,3644.599704,0.412493,3801.5823,0.4107229,3843.3936,0.4100158,3597.318296267783,0.4063491770981697
Viewpoint 2,7480,2569.037284,0.346299,2715.9753,0.3407096,2773.7205,0.3406162,2675.23651549968,0.3510915240447136
Viewpoint 2,7494,0.0,0.159,0.0,0.159,0.0,0.0,2.306407845938281e-05,0.1600000013538614
Viewpoint 2,7495,878.192049,0.221604,906.492,0.2126909,918.82129,0.2139347030940175,809.5328817192612,0.2142835897643722
Viewpoint 2,7496,1599.155792,0.285294,1654.7894,0.2752835,1667.6885,0.2780402,1626.9276051002191,0.2819797865443466
Viewpoint 2,7497,7987.903456,0.676251,8202.1631,0.6788315,10544.003,0.8188561,7288.750229874603,0.636284175902292
Viewpoint 2,7498,4411.707697,0.46079,4548.7627,0.4583245,4582.4956,0.4569964,4422.462729865909,0.4568335056341119
Viewpoint 2,7499,33310.461725,1.0,44031.395,1.0,34505.941,1.0,14219.012642575291,1.0
Viewpoint 2,7500,5896.578216,0.548296,6069.7583,0.5483752,6113.0669,0.5480072,5890.220278063712,0.5437007069965232
Viewpoint 2,7501,12688.185044,0.944383,13450.498,1.0,18841.734,1.0,12171.795989106937,0.9188808042781073
Viewpoint 2,7502,4374.482864,0.457463,4532.6118,0.456,4571.4951,0.4552116,4378.653267565505,0.4534927716662715
Viewpoint 2,7503,15400.230744,1.0,14380.102,1.0,13004.659,0.9756187,6508.563358596533,0.5721973646518473
Viewpoint 2,7504,1890.114014,0.301397,2008.2316,0.2910276,2051.0645,0.2901602,1975.7619028445645,0.3041524454743332
Viewpoint 2,7518,0.0,0.159,0.0,0.159,0.0,0.0,2.3057552088694547e-05,0.1600000013534783
Viewpoint 2,7519,871.270821,0.224959,909.83405,0.21423,918.27173,0.2139024031346228,772.8857749643076,0.2172166446331128
Viewpoint 2,7520,2219.007646,0.329997,2298.593,0.3217716,2316.5234,0.3183667,2248.9663459213925,0.3270697274215521
Viewpoint 2,7521,6649.136791,0.595397,7063.0703,0.6079798,11307.688,0.8751837,5915.330275701481,0.5556650217254491
Viewpoint 2,7522,40533.015716,1.0,39017.148,1.0,34460.32,1.0,8276.681150342187,0.6932511798781364
Viewpoint 2,7523,44189.243585,1.0,32408.502,1.0,46062.539,1.0,11089.426773242814,0.8560432920278471
Viewpoint 2,7524,47140.174,1.0,59146.5,1.0,50258.969,1.0,11482.046807838988,0.905238266414366
Viewpoint 2,7525,9282.835194,0.740052,10318.163,0.9035603,20084.418,1.0,8591.74253252107,0.7138085953082766
Viewpoint 2,7526,7150.040723,0.60862,7840.7734,0.6408641,9042.8906,0.7062674,5681.515001312005,0.5317781936233673
Viewpoint 2,7527,14581.616459,1.0,15812.342,1.0,11859.172,0.9131705,5264.192365405972,0.4988834832032616
Viewpoint 2,7528,678.976403,0.198856,714.07904,0.2009164,720.76239,0.2023086393411587,687.9139804687658,0.2003805506535165
Viewpoint 2,7542,0.0,0.159,0.0,0.159,0.0,0.0,2.305114388988548e-05,0.1600000013531021
Viewpoint 2,7543,1366.897571,0.273494,1386.4856,0.2600555,1421.7219,0.2570234,1223.5504882728524,0.2597851194440117
Viewpoint 2,7544,5533.654067,0.530873,5817.1489,0.5376208,5882.1001,0.5354607,5227.573658748281,0.5119090770253708
Viewpoint 2,7545,3702.072279,0.419065,3819.9141,0.4150012,3848.6663,0.4135318,3720.0321288947953,0.4154742563067276
Viewpoint 2,7546,5601.886216,0.532202,5761.585,0.5308971,5803.4419,0.5302757,5573.495826183384,0.5258393717036517
Viewpoint 2,7547,54004.863676,1.0,70227.859,1.0,55899.715,1.0,18329.497116391693,1.0
Viewpoint 2,7548,7668.672927,0.653602,7901.7363,0.6574149,7955.8203,0.6579725,7611.185771291743,0.6463188090390104
Viewpoint 2,7549,7041.586799,0.616502,7277.3789,0.6203038,7333.2217,0.6203001,7007.273225915457,0.6105166375066641
Viewpoint 2,7550,5538.109587,0.526618,5757.127,0.5290708,5809.5122,0.5286393,5522.381557676887,0.5217807910536644
Viewpoint 2,7551,3706.095703,0.416311,3875.9189,0.4151629,3919.8982,0.4145489,3664.386741910504,0.410470493475574
Viewpoint 2,7552,1825.724928,0.296516,1938.3163,0.2869653,1979.9075,0.2859648,1912.5532645318872,0.2983727498476928
Viewpoint 2,7566,0.0,0.159,0.0,0.159,0.0,0.0,2.304485941098922e-05,0.1600000013527332
Viewpoint 2,7567,700.355007,0.202091,721.17523,0.2018037,740.9718,0.203495010151313,636.4853832667449,0.1973616919977579
Viewpoint 2,7568,3033.808421,0.383961,3228.9844,0.3845822,3267.6467,0.3800865,2874.779855271017,0.3733738990223897
Viewpoint 2,7569,6469.919066,0.584046,6826.7402,0.5934593,11502.963,0.8908046,5640.800464687838,0.5398614357690983
Viewpoint 2,7570,32235.646664,1.0,31898.949,1.0,28189.867,1.0,10363.205402227572,0.8160430561576616
Viewpoint 2,7571,45979.871655,1.0,66462.875,1.0,47964.598,1.0,10675.164468286892,0.832059129288849
Viewpoint 2,7572,46107.427269,1.0,45139.75,1.0,48520.816,1.0,12962.116188772698,0.9842182118377796
Viewpoint 2,7573,11247.520863,0.856379,12170.616,0.9835484,19928.365,1.0,10649.504023226227,0.8310612752175394
Viewpoint 2,7574,5874.650892,0.546474,6102.375,0.5497832,6159.0391,0.5493556,5842.651256555686,0.5409204855606199
Viewpoint 2,7575,11181.100622,0.970783,15812.525,1.0,11181.96,0.868475,5365.160071875576,0.5047297659653479
Viewpoint 2,7576,1904.388555,0.302096,2013.7794,0.2915019,2057.1128,0.2905508,1987.962397691374,0.3051748861646963
Viewpoint 2,7590,0.0,0.159,0.0,0.159,0.0,0.0,2.30387041130623e-05,0.1600000013523719
Viewpoint 2,7591,865.851577,0.222392,898.71863,0.2117548,916.07727,0.2137736033021494,812.4290537759035,0.2165208377752512
Viewpoint 2,7592,3830.764395,0.432673,4003.0835,0.4329485,4046.8901,0.4299184,3651.693921102217,0.4210755453311855
Viewpoint 2,7593,7788.758663,0.665659,8137.2812,0.6749187,10277.433,0.8033699,7311.1098686457235,0.6369307950798274
Viewpoint 2,7594,3761.183892,0.421846,3885.2817,0.4183345,3914.4036,0.4169493,3786.1520892648655,0.418801123721624
Viewpoint 2,7595,32267.001098,1.0,42833.172,1.0,32822.219,1.0,15410.228133554354,1.0
Viewpoint 2,7596,4960.171267,0.49266,5113.978,0.491598,5151.3037,0.490772,4981.0434596176965,0.4896066510597726
Viewpoint 2,7597,4616.622865,0.472244,4761.6582,0.4702931,4798.4131,0.4693815,4632.072250045843,0.4688960893720827
Viewpoint 2,7598,3683.649582,0.41638,3815.6824,0.413493,3847.7771,0.4121941,3700.044866153758,0.4131146042199805
Viewpoint 2,7599,9684.453901,0.823908,9243.2197,0.7909723,12311.465,0.9279236,6769.90396818567,0.5881191855558416
Viewpoint 2,7600,1248.171196,0.245313,1335.6091,0.2381589,1355.8085,0.2455243,1261.9588671208828,0.2414588397180175
Viewpoint 2,7614,0.0,0.159,0.0,0.159,0.0,0.0,2.3032683336271044e-05,0.1600000013520185
Viewpoint 2,7615,1006.113043,0.236273,1034.7325,0.2315474,1056.4884,0.2220157,924.4484143767036,0.2303310556792682
Viewpoint 2,7616,1603.05791,0.285815,1657.6783,0.2755287,1670.6218,0.2782945,1628.6743709609302,0.2837891125596981
Viewpoint 2,7617,3079.656316,0.381417,3179.6226,0.3753503,3203.7993,0.3739556,3105.4147323346288,0.378474689053964
Viewpoint 2,7618,4595.135287,0.472032,4737.7607,0.4698212,4772.79,0.468622,4601.280448818964,0.4677582736742025
Viewpoint 2,7619,5789.203075,0.542614,5957.9727,0.5421576,6000.7769,0.5418418,5791.770463754865,0.5383124737070296
Viewpoint 2,7620,6214.991296,0.567558,6406.1914,0.56858,6451.7427,0.5684981,6207.752113626898,0.5628938702518289
Viewpoint 2,7621,16173.307345,1.0,17137.779,1.0,25075.24,1.0,15527.911114588627,1.0
Viewpoint 2,7622,4563.505803,0.469013,4728.0186,0.4678282,4769.4087,0.4671712,4559.740643219604,0.4645294306340033
Viewpoint 2,7623,10270.52812,0.839533,13049.551,1.0,13239.944,0.977644,7891.751070560257,0.6555363961178379
Viewpoint 2,7624,2494.839597,0.342244,2632.6045,0.336174,2689.5591,0.3359365,2595.509763616516,0.3461664283278206
Viewpoint 2,7638,0.0,0.159,0.0,0.159,0.0,0.0,2.3026802267980696e-05,0.1600000013516733
Viewpoint 2,7639,595.36843,0.194254,605.4585,0.1952239,622.65948,0.1965500723351179,526.79912265896,0.1909231085000809
Viewpoint 2,7640,2681.635476,0.365502,2923.5825,0.3669024,2954.2197,0.3607795,2476.566075915971,0.3523087359611827
Viewpoint 2,7641,5854.246072,0.547276,6216.6069,0.5574949,11131.662,0.8738783,5041.005737108784,0.5053832025643233
Viewpoint 2,7642,38636.693875,1.0,33392.898,1.0,33213.992,1.0,8493.275902578449,0.7067353071423647
Viewpoint 2,7643,42056.171291,1.0,42315.367,1.0,43071.781,1.0,11799.645423505037,0.8992181026454532
Viewpoint 2,7644,48839.824897,1.0,59432.809,1.0,48927.875,1.0,12034.810026308614,0.9331717689304098
Viewpoint 2,7645,9643.814227,0.765926,10641.322,0.9213555,20892.66,1.0,8887.412394553434,0.7312219288571407
Viewpoint 2,7646,7257.651133,0.614976,7948.8706,0.6481484,9200.7471,0.7159425,5818.6827570923015,0.5405674854720631
Viewpoint 2,7647,7286.572056,0.694366,10228.635,0.9267065,10214.915,0.8083233,5727.89690808459,0.554133210070576
Viewpoint 2,7648,1913.986952,0.303037,2019.3838,0.2919734,2063.1804,0.2909444,1991.6643780828545,0.3054343216172578
Viewpoint 2,7662,0.0,0.159,0.0,0.159,0.0,0.0,2.302106591636101e-05,0.1600000013513365
Viewpoint 2,7663,1065.758644,0.240473,1104.3221,0.236516,1127.6333,0.226192,980.2660733353408,0.2387970784668214
Viewpoint 2,7664,1955.352342,0.314056,2025.3976,0.3053176,2041.2345,0.3008673,1984.0029133640523,0.3109725749619556
Viewpoint 2,7665,3902.193317,0.431546,4040.0483,0.4284123,4070.4124,0.427075,3927.3753095735465,0.428192750213904
Viewpoint 2,7666,49398.772127,1.0,48262.742,1.0,43348.301,1.0,15549.653271848649,1.0
Viewpoint 2,7667,7809.775658,0.66261,8038.1279,0.6660368,8093.4668,0.6668992,7751.461712403907,0.6552585150092152
Viewpoint 2,7668,8521.510642,0.704557,8778.0273,0.7097061,8837.2256,0.7108353,8430.100050594525,0.6954127067147667
Viewpoint 2,7669,7734.666408,0.6583,8013.4253,0.6643612,8075.2153,0.6647398,7690.397165340374,0.6515957058991168
Viewpoint 2,7670,12766.844981,0.937686,13075.465,0.9546842,14679.186,1.0,10919.792971881903,0.8405923010483959
Viewpoint 2,7671,3976.871337,0.432342,4159.374,0.4320329,4210.5444,0.431568,3931.6211070821937,0.4264694993653096
Viewpoint 2,7672,1873.763092,0.299597,1971.9604,0.2891965,2014.832,0.2880912,1945.5172842029417,0.3025013121260912
Viewpoint 2,7686,0.0,0.159,0.0,0.159,0.0,0.0,2.3015479073686767e-05,0.1600000013510086
Viewpoint 2,7687,951.997171,0.22847,981.33612,0.217017,1004.27,0.2189505,872.0293180186187,0.2225788521030642
Viewpoint 2,7688,4675.621989,0.480874,4978.8994,0.4898151,5024.8428,0.4854797,4455.619840613311,0.4684195532869297
Viewpoint 2,7689,9934.38009,0.786229,10265.19,0.7969849,15467.096,1.0,8865.547008388188,0.7281402284835644
Viewpoint 2,7690,6088.482862,0.561861,6263.3994,0.5610961,6308.5039,0.5608295,6046.067266610644,0.554461303572169
Viewpoint 2,7691,57040.605818,1.0,41859.742,1.0,58925.324,1.0,17313.763122088963,1.0
Viewpoint 2,7692,8572.887922,0.707631,8822.5801,0.7124022,8882.0918,0.7135842,8472.515158847604,0.6980073163217255
Viewpoint 2,7693,7779.529798,0.661008,8052.2046,0.6667261,8114.3589,0.6671355,7726.166790114929,0.653802469569455
Viewpoint 2,7694,6017.167482,0.555321,6261.7739,0.5595437,6321.3677,0.5592544,5989.4195996107,0.5500102215525012
Viewpoint 2,7695,3956.654122,0.431203,4142.4229,0.4310927,4193.5044,0.4306164,3916.785917491863,0.4256473455918232
Viewpoint 2,7696,1871.08691,0.299747,1973.7965,0.289349,2016.8038,0.2882199,1947.8633728536504,0.30272254904886
Viewpoint 2,7710,0.0,0.159,0.0,0.159,0.0,0.0,2.3010046262408395e-05,0.1600000013506897
Viewpoint 2,7711,622.25926,0.197418,630.58344,0.1969543,648.44312,0.1980635845687168,528.8797320910629,0.1910452402737454
Viewpoint 2,7712,2086.144774,0.322248,2162.3481,0.3136928,2179.2812,0.3102391,2115.3572702717074,0.3191443131311061
Viewpoint 2,7713,6535.08777,0.588135,6887.4868,0.5978483,11845.321,0.9150469,5687.8693527786345,0.5434639447246538
Viewpoint 2,7714,44641.022863,1.0,47086.566,1.0,36605.617,1.0,7332.428957327101,0.6376046951353638
Viewpoint 2,7715,48164.714904,1.0,53898.203,1.0,50185.129,1.0,11025.09763780718,0.8536646329387196
Viewpoint 2,7716,51881.13415,1.0,36001.164,1.0,51779.512,1.0,11143.38522884682,0.8868219883455112
Viewpoint 2,7717,8889.829891,0.715909,9816.7539,0.8812491,23997.375,1.0,7968.300871200916,0.6790826888943255
Viewpoint 2,7718,7068.294532,0.603061,7491.6338,0.6208851,9233.3721,0.7233772,5378.022459705877,0.515103644687897
Viewpoint 2,7719,6444.045859,0.655475,9690.6729,0.9051741,9134.8672,0.7457934,4888.891337374716,0.5143670248817234
Viewpoint 2,7720,550.917359,0.191339,585.33734,0.1933593,590.76794,0.1946779937394245,561.6126131344034,0.1929666603909894
Viewpoint 2,7734,0.0,0.159,0.0,0.159,0.0,0.0,2.3004771661112405e-05,0.1600000013503801
Viewpoint 2,7735,727.589954,0.205519,744.38074,0.2026951,761.72064,0.2047129284864202,663.4886714610943,0.1989467850147662
Viewpoint 2,7736,4041.001027,0.444958,4281.3125,0.4497192,4320.5596,0.4457254,3835.183503803667,0.432656803916121
Viewpoint 2,7737,8663.894968,0.716511,9040.6357,0.7274186,12643.506,0.9501819,7923.603417914456,0.6740571333529971
Viewpoint 2,7738,36071.842778,1.0,34147.684,1.0,31850.893,1.0,13292.586504670544,0.9885655364438674
Viewpoint 2,7739,6167.331352,0.565425,6349.0039,0.5656348,6394.229,0.5656309,6164.031794192417,0.5607793298526065
Viewpoint 2,7740,6667.571112,0.59465,6871.8657,0.5964859,6920.4219,0.5967615,6648.322470722579,0.5894283701949383
Viewpoint 2,7741,6138.730917,0.563393,6350.603,0.5653786,6399.8057,0.5652157,6134.565619360625,0.5589535388755161
Viewpoint 2,7742,4846.536965,0.485921,5024.2729,0.4856436,5069.3438,0.4852007,4836.686340731913,0.4813396050810821
Viewpoint 2,7743,8934.923161,0.771407,11976.207,1.0,11137.025,0.8505815,7240.198568299339,0.6340059762687893
Viewpoint 2,7744,1921.845133,0.30402,2026.9102,0.2937021,2071.2568,0.2931868,2001.138037791712,0.3063605361488626
Viewpoint 2,7759,938.089509,0.228532,969.8277,0.2287467,994.33978,0.2183676005155792,890.2348903984822,0.2240572300343732
Viewpoint 2,7760,1729.372012,0.297922,1791.0879,0.2867569,1805.1089,0.2866027,1756.725345908426,0.2968917045103622
Viewpoint 2,7761,10478.79223,0.819293,10883.574,0.8339429,16073.116,1.0,9459.2412489729,0.763226359442272
Viewpoint 2,7762,5387.669174,0.519944,5551.5361,0.5187157,5592.0146,0.5180856,5373.795533394199,0.5143399873262776
Viewpoint 2,7763,56996.483258,1.0,77648.031,1.0,58402.691,1.0,18393.31997629432,1.0
Viewpoint 2,7764,7492.794592,0.643889,7722.5449,0.6472006,7776.1494,0.6478816,7448.303344393406,0.637188696213136
Viewpoint 2,7765,6854.37539,0.606092,7090.9941,0.6096691,7145.9414,0.6097104,6829.199124532125,0.6004809106975837
Viewpoint 2,7766,5359.672218,0.516435,5560.5303,0.5176391,5611.8784,0.5174304,5337.720085193798,0.5113240634166826
Viewpoint 2,7767,3534.459446,0.406504,3689.0591,0.4044938,3731.4446,0.4038865,3503.337813019711,0.4011718967441595
Viewpoint 2,7768,1661.463615,0.282738,1756.6394,0.2700264,1795.1439,0.2712078,1734.583678340727,0.2856389906864957
Viewpoint 2,7783,386.499838,0.181691,397.8584,0.1823543,405.5062,0.1838031184576377,365.6130016260455,0.1814614831954488
Viewpoint 2,7784,1042.150459,0.220174,1078.0364,0.2222807,1086.4652,0.2237754,1062.638596875898,0.2223768856366152
Viewpoint 2,7785,5743.124686,0.547302,6009.0288,0.5523313,7353.9604,0.6316686,5387.579981146904,0.5260703912894064
Viewpoint 2,7786,17709.62191,1.0,22112.688,1.0,16325.909,1.0,9209.82220144395,0.7501677936953822
Viewpoint 2,7787,21916.33871,1.0,19786.197,1.0,22523.5,1.0,11402.65113215146,0.8772299102283436
Viewpoint 2,7788,22442.474817,1.0,26763.266,1.0,22697.559,1.0,11986.85735174154,0.9116029645467612
Viewpoint 2,7789,10486.127577,0.822047,10950.534,0.8405105,14932.568,1.0,9994.883775367154,0.7934649707248287
Viewpoint 2,7790,2901.54068,0.369702,3007.4763,0.3646538,3032.2473,0.3629251,2929.527993572665,0.3671848243252175
Viewpoint 2,7791,6282.489178,0.617564,8392.1152,0.7965732,7676.5493,0.6432809,5292.673377999992,0.5163427596601701
Viewpoint 2,7792,940.637434,0.216014,1016.3564,0.2190274,1029.725,0.2210258,960.8556722254214,0.219313288926302
Viewpoint 2,7807,484.053617,0.187436,495.54306,0.1880884,508.59317,0.1898544058865978,452.0495888851406,0.1865353108675577
Viewpoint 2,7808,1797.170775,0.303537,1858.9178,0.2935134,1873.4863,0.290796,1821.909531707971,0.3010096318776778
Viewpoint 2,7809,3646.52962,0.416338,3772.6499,0.4125201,3801.1824,0.4110881,3670.975222454839,0.4129660289969874
Viewpoint 2,7810,33059.432026,1.0,32552.748,1.0,28847.088,1.0,10699.23348555342,0.8374421368125536
Viewpoint 2,7811,7406.797331,0.639065,7614.166,0.6410421,7666.9844,0.6418406,7360.737900832063,0.6323549488801268
Viewpoint 2,7812,42097.715116,1.0,39457.375,1.0,41980.035,1.0,14380.82455568896,1.0
Viewpoint 2,7813,12882.353335,0.946219,13391.934,0.9782387,26547.609,1.0,11497.553366120805,0.88256971737289
Viewpoint 2,7814,8720.083666,0.704135,9364.707,0.7343599,11110.51,0.8346712,7335.71751043622,0.6302013892156656
Viewpoint 2,7815,7509.853695,0.704178,10204.288,0.9237609,9223.2764,0.7394917,5835.669804907183,0.5579311531093711
Viewpoint 2,7816,1123.627717,0.233835,1213.926,0.2307262,1233.8148,0.2338528,1148.9827778513352,0.2336677140589605
Viewpoint 2,7831,442.772841,0.185003,452.04926,0.1855353,464.57825,0.1872706846682148,411.2374826505372,0.1841396402315865
Viewpoint 2,7832,2780.464691,0.371868,3014.9167,0.3734988,3033.1194,0.36699,2585.7232117874905,0.3599461969834183
Viewpoint 2,7833,6495.010206,0.587674,6792.6206,0.5941966,10405.282,0.8243947,5814.893160500188,0.5505851626110206
Viewpoint 2,7834,39471.289632,1.0,37046.188,1.0,33626.637,1.0,9043.595840553422,0.7400383402275069
Viewpoint 2,7835,41224.822526,1.0,35346.242,1.0,42008.57,1.0,12427.358360550876,0.9375065931717343
Viewpoint 2,7836,49963.358762,1.0,59902.395,1.0,50227.68,1.0,12782.661449574553,0.9741614897154404
Viewpoint 2,7837,10455.955891,0.824546,11514.782,1.0,25121.383,1.0,9524.849626135849,0.7686202324627822
Viewpoint 2,7838,9089.358718,0.722282,9377.2656,0.7350192,11214.15,0.8407479,7297.816920636724,0.6283912816901901
Viewpoint 2,7839,3675.082611,0.414937,3844.1936,0.4138932,3890.1255,0.4132423,3647.4860917397486,0.4099163430830234
Viewpoint 2,7840,1689.364958,0.285118,1786.3386,0.2748999,1825.6803,0.2730142,1764.3797849264247,0.2878543560895897
Viewpoint 2,7855,563.042236,0.192213,580.31879,0.1930647,594.86438,0.1949185097205782,533.1545441538412,0.1912961717418305
Viewpoint 2,7856,1691.136563,0.294709,1751.8672,0.2843905,1765.603,0.2842396,1718.0233508667068,0.2946082914405221
Viewpoint 2,7857,8212.984422,0.690152,8559.1553,0.6995403,12301.881,0.9326286,7468.48389133302,0.6483402809330241
Viewpoint 2,7858,36310.244006,1.0,42548.992,1.0,32249.059,1.0,12522.906389887428,0.9441957534564868
Viewpoint 2,7859,44905.674621,1.0,32945.777,1.0,45853.195,1.0,15043.297065329249,1.0
Viewpoint 2,7860,7576.051836,0.648941,7804.8662,0.6522619,7859.1182,0.6530795,7528.569050481439,0.6421977811056404
Viewpoint 2,7861,6894.236888,0.608578,7123.3657,0.6117787,7178.6963,0.6118831,6860.482706838625,0.6025824778768856
Viewpoint 2,7862,10577.012725,0.806964,10658.154,0.8114542,12476.007,0.9153889,8592.91579137183,0.7040410613265943
Viewpoint 2,7863,3512.237445,0.405505,3668.2673,0.4034518,3710.7935,0.4028371,3486.224452673897,0.4003573928653535
Viewpoint 2,7864,1598.937464,0.277768,1688.6521,0.2660787,1725.8912,0.2671187,1667.9014763831035,0.2809483131605674
Viewpoint 2,7879,405.637017,0.182831,406.82761,0.1828808,418.2438,0.1845508153477285,368.9288581412297,0.1816561239728902
Viewpoint 2,7880,3172.95906,0.393054,3410.137,0.396045,3424.2214,0.3900614,2899.8976739269874,0.3781328979170142
Viewpoint 2,7881,6560.976105,0.591227,6828.4478,0.5961418,10603.846,0.8372083,5829.237773205091,0.5515512203489767
Viewpoint 2,7882,34547.183091,1.0,38258.172,1.0,30392.293,1.0,10355.493745390051,0.8173552018023263
Viewpoint 2,7883,57809.7738,1.0,52236.641,1.0,59745.387,1.0,11876.164287897029,0.9042274086142396
Viewpoint 2,7884,43435.168547,1.0,29558.246,1.0,47819.59,1.0,14245.056167140296,1.0
Viewpoint 2,7885,7636.619439,0.652933,7894.0918,0.6577303,7955.4038,0.6581912,7580.740274153705,0.6456619706740842
Viewpoint 2,7886,9044.685429,0.720762,9348.8242,0.7335866,11239.298,0.8425575,7276.849365897977,0.6274322102535684
Viewpoint 2,7887,3787.770283,0.421555,3957.1597,0.4206703,4005.7593,0.4200476,3752.873871507885,0.4163003774941392
Viewpoint 2,7888,1025.637116,0.223772,1112.6254,0.2247331,1129.634,0.2275532,1052.5189109029104,0.2266145690828651
Viewpoint 2,7903,392.335719,0.182032,408.2814,0.1829661,416.02985,0.1844209086822469,375.0336280887932,0.1820144739688121
Viewpoint 2,7904,1080.70258,0.222437,1118.3182,0.2246453,1127.0718,0.226159,1101.516534527353,0.2246590205767556
Viewpoint 2,7905,2143.332094,0.32473,2217.3491,0.3164916,2234.4451,0.3130388,2173.683840541387,0.3221608320153765
