case,view_id,time_index,reference_DGP_raw,dcglare_Ev,reference_DGP,dcglare_DGPs_raw,dcglare_DGPs
C2,165,8532,0.626361,7710.50195312,0.626361,0.612606464648144,0.612606464648144
C2,165,8533,0.386077,3544.64697266,0.386077,0.368070777295142,0.368070777295142
C2,165,8534,1.0,17948.7421875,1.0,1.21359116640625,1.0
C2,165,8535,1.0,14250.21972656,1.0,0.996487897949072,0.996487897949072
C2,165,8536,0.186545,523.35784912,0.186545,0.190721105743344,0.190721105743344
C2,166,1902,0.173281,248.8037262,0.173281,0.17460477872794,0.17460477872794
C2,166,1903,0.204581,748.81011963,0.204581,0.203955154022281,0.203955154022281
C2,166,1904,0.420861,3817.09350586,0.420861,0.3840633887939819,0.3840633887939819
C2,166,1905,0.537968,5782.05566406,0.537968,0.4994066674803219,0.4994066674803219
C2,166,1906,0.368614,2986.95703125,0.368614,0.335334377734375,0.335334377734375
C2,166,1907,0.400332,3506.11621094,0.400332,0.365809021582178,0.365809021582178
C2,166,1908,0.417539,3788.40942383,0.417539,0.3823796331788209,0.3823796331788209
C2,166,1909,0.416936,3773.3828125,0.416936,0.38149757109375,0.38149757109375
C2,166,1910,0.396188,3409.87695312,0.396188,0.3601597771481439,0.3601597771481439
C2,166,1911,0.35338,2671.43359375,0.35338,0.316813151953125,0.316813151953125
C2,166,1912,0.296178,1712.90637207,0.296178,0.260547604040509,0.260547604040509
C2,166,1913,0.321065,2082.39672852,0.321065,0.282236687964124,0.282236687964124
C2,166,4109,0.159725,12.47344112,0.159725,0.160732190993744,0.160732190993744
C2,166,4110,0.166737,133.38809204,0.166737,0.167829881002748,0.167829881002748
C2,166,4111,0.175227,280.10568237,0.175227,0.176442203555119,0.176442203555119
C2,166,4112,0.184436,439.42114258,0.184436,0.185794021069446,0.185794021069446
C2,166,4113,0.19289,584.64978027,0.19289,0.194318942101849,0.194318942101849
C2,166,4114,0.202841,701.77722168,0.202841,0.201194322912616,0.201194322912616
C2,166,4115,0.209246,779.79351807,0.209246,0.205773879510709,0.205773879510709
C2,166,4116,0.211361,802.70330811,0.211361,0.207118684186057,0.207118684186057
C2,166,4117,0.208037,767.78131104,0.208037,0.205068762958048,0.205068762958048
C2,166,4118,0.200354,681.3961792,0.200354,0.19999795571904,0.19999795571904
C2,166,4119,0.190649,546.15447998,0.190649,0.192059267974826,0.192059267974826
C2,166,4120,0.18148,388.30670166,0.18148,0.182793603387442,0.182793603387442
C2,166,4121,0.172518,232.75463867,0.172518,0.173662697289929,0.173662697289929
C2,166,4122,0.164928,102.02345276,0.164928,0.165988776677012,0.165988776677012
C2,166,8527,0.169769,172.27424622,0.169769,0.170112498253114,0.170112498253114
C2,166,8528,0.307481,2114.27050781,0.307481,0.284107678808447,0.284107678808447
C2,166,8529,0.394394,3664.7109375,0.394394,0.37511853203125,0.37511853203125
C2,166,8530,0.530968,5861.87597656,0.530968,0.504092119824072,0.504092119824072
C2,166,8531,0.563761,6764.90136719,0.563761,0.557099710254053,0.557099710254053
C2,166,8532,0.67459,8788.94921875,0.67459,0.675911319140625,0.675911319140625
C2,166,8533,0.432825,4109.94140625,0.432825,0.401253560546875,0.401253560546875
C2,166,8534,1.0,25340.19140625,1.0,1.6474692355468747,1.0
C2,166,8535,1.0,18493.4609375,1.0,1.24556615703125,1.0
C2,166,8536,0.190786,608.68920898,0.190786,0.195730056567126,0.195730056567126
C2,167,1902,0.168664,175.43461609,0.168664,0.170298011964483,0.170298011964483
C2,167,1903,0.189081,518.66003418,0.189081,0.190445344006366,0.190445344006366
C2,167,1904,0.333426,2751.16650391,0.333426,0.321493473779517,0.321493473779517
C2,167,1905,0.414597,4021.53515625,0.414597,0.396064113671875,0.396064113671875
C2,167,1906,0.300595,2072.15698242,0.300595,0.281635614868054,0.281635614868054
C2,167,1907,0.322449,2436.15307617,0.322449,0.303002185571179,0.303002185571179
C2,167,1908,0.334835,2637.23291016,0.334835,0.314805571826392,0.314805571826392
C2,167,1909,0.334234,2630.30517578,0.334234,0.314398913818286,0.314398913818286
C2,167,1910,0.320017,2374.69262695,0.320017,0.299394457201965,0.299394457201965
C2,167,1911,0.290045,1854.8873291,0.290045,0.26888188621817,0.26888188621817
C2,167,1912,0.250185,1184.81115723,0.250185,0.2295484149294009,0.2295484149294009
C2,167,1913,0.263791,1417.1204834,0.263791,0.24318497237558,0.24318497237558
C2,167,4109,0.159496,8.60701084,0.159496,0.160505231536308,0.160505231536308
C2,167,4110,0.164316,92.14542389,0.164316,0.165408936382343,0.165408936382343
C2,167,4111,0.170125,193.56997681,0.170125,0.171362557638747,0.171362557638747
C2,167,4112,0.176458,303.66009521,0.176458,0.177824847588827,0.177824847588827
C2,167,4113,0.182329,403.93267822,0.182329,0.183710848211514,0.183710848211514
C2,167,4114,0.187234,484.71524048,0.187234,0.188452784616176,0.188452784616176
C2,167,4115,0.190817,538.44549561,0.190817,0.191606750592307,0.191606750592307
C2,167,4116,0.191989,554.27954102,0.191989,0.192536209057874,0.192536209057874
C2,167,4117,0.190018,530.37774658,0.190018,0.191133173724246,0.191133173724246
C2,167,4118,0.186346,470.97595215,0.186346,0.187646288391205,0.187646288391205
C2,167,4119,0.180727,377.80615234,0.180727,0.182177221142358,0.182177221142358
C2,167,4120,0.174456,268.87609863,0.174456,0.175783026989581,0.175783026989581
C2,167,4121,0.168303,161.31077576,0.168303,0.169468942537112,0.169468942537112
C2,167,4122,0.163072,70.69888306,0.163072,0.164150024435622,0.164150024435622
C2,167,8527,0.165915,122.834198,0.165915,0.1672103674226,0.1672103674226
C2,167,8528,0.253719,1459.4588623,0.253719,0.2456702352170099,0.2456702352170099
C2,167,8529,0.314484,2323.58349609,0.314484,0.2963943512204829,0.2963943512204829
C2,167,8530,0.411278,3926.6496582,0.411278,0.39049433493634,0.39049433493634
C2,167,8531,0.444814,4517.65820312,0.444814,0.425186536523144,0.425186536523144
C2,167,8532,0.53244,6332.2734375,0.53244,0.53170445078125,0.53170445078125
C2,167,8533,0.351933,2945.71508789,0.351933,0.332913475659143,0.332913475659143
C2,167,8534,1.0,20281.40429688,1.0,1.3505184322268555,1.0
C2,167,8535,0.975527,14071.08886719,0.975527,0.9859729165040528,0.9859729165040528
C2,167,8536,0.181127,429.54107666,0.181127,0.185214061199942,0.185214061199942
C2,168,1902,0.163095,80.3109436,0.163095,0.16471425238932,0.16471425238932
C2,168,1903,0.172582,249.19921875,0.172582,0.174627994140625,0.174627994140625
C2,168,1904,0.236746,1309.9921875,0.236746,0.23689654140625,0.23689654140625
C2,168,1905,0.277499,1901.58728027,0.277499,0.271623173351849,0.271623173351849
C2,168,1906,0.222497,997.35217285,0.222497,0.218544572546295,0.218544572546295
C2,168,1907,0.232826,1168.01928711,0.232826,0.2285627321533569,0.2285627321533569
C2,168,1908,0.23822,1255.23364258,0.23822,0.233682214819446,0.233682214819446
C2,168,1909,0.237285,1239.01806641,0.237285,0.232730360498267,0.232730360498267
C2,168,1910,0.230362,1111.90319824,0.230362,0.225268717736688,0.225268717736688
C2,168,1911,0.216601,869.59973145,0.216601,0.211045504236115,0.211045504236115
C2,168,1912,0.198113,558.32629395,0.198113,0.192773753454865,0.192773753454865
C2,168,1913,0.202199,700.74493408,0.202199,0.201133727630496,0.201133727630496
C2,168,4109,0.159226,4.16062307,0.159226,0.160244228574209,0.160244228574209
C2,168,4110,0.16142,44.37525558,0.16142,0.162604827502546,0.162604827502546
C2,168,4111,0.164027,93.05696869,0.164027,0.165462444062103,0.165462444062103
C2,168,4112,0.166998,145.91699219,0.166998,0.168565327441553,0.168565327441553
C2,168,4113,0.169701,194.1751709,0.169701,0.17139808253183,0.17139808253183
C2,168,4114,0.171793,233.18571472,0.171793,0.173688001454064,0.173688001454064
C2,168,4115,0.173344,259.22021484,0.173344,0.175216226611108,0.175216226611108
C2,168,4116,0.173619,266.81719971,0.173619,0.175662169622977,0.175662169622977
C2,168,4117,0.1728,255.1290741,0.1728,0.17497607664967,0.17497607664967
C2,168,4118,0.171448,226.36062622,0.171448,0.173287368759114,0.173287368759114
C2,168,4119,0.168798,181.36164856,0.168798,0.170645928770472,0.170645928770472
C2,168,4120,0.165954,128.84706116,0.165954,0.167563322490092,0.167563322490092
C2,168,4121,0.163201,77.13713837,0.163201,0.164527950022319,0.164527950022319
C2,168,4122,0.160815,33.76881409,0.160815,0.161982229387083,0.161982229387083
C2,168,8527,0.162143,55.53581238,0.162143,0.163259952186706,0.163259952186706
C2,168,8528,0.203433,819.30712891,0.203433,0.208093328467017,0.208093328467017
C2,168,8529,0.235406,1387.74938965,0.235406,0.241460889172455,0.241460889172455
C2,168,8530,0.28646,2196.26757812,0.28646,0.288920906835644,0.288920906835644
C2,168,8531,0.302174,2455.83056641,0.302174,0.304157254248267,0.304157254248267
C2,168,8532,0.34099,3112.96557617,0.34099,0.3427310793211789,0.3427310793211789
C2,168,8533,0.24313,1315.30004883,0.24313,0.2372081128663209,0.2372081128663209
C2,168,8534,0.553983,6643.21679688,0.553983,0.549956825976856,0.549956825976856
C2,168,8535,0.43432,4853.72900391,0.43432,0.4449138925295169,0.4449138925295169
C2,168,8536,0.168304,191.81074524,0.168304,0.171259290745588,0.171259290745588
C2,169,1902,0.172981,242.2875824,0.172981,0.17422228108688,0.17422228108688
C2,169,1903,0.19805,643.22668457,0.19805,0.197757406384259,0.197757406384259
C2,169,1904,0.483572,5776.50683594,0.483572,0.499080951269678,0.499080951269678
C2,169,1905,0.746545,9283.49804688,0.746545,0.704941335351856,0.704941335351856
C2,169,1906,0.325683,2651.82080078,0.325683,0.3156618810057859,0.3156618810057859
C2,169,1907,0.346142,3006.3671875,0.346142,0.33647375390625,0.33647375390625
C2,169,1908,0.349696,3082.31176758,0.349696,0.340931700756946,0.340931700756946
C2,169,1909,0.33712,2877.81567383,0.33712,0.3289277800538209,0.3289277800538209
C2,169,1910,0.311111,2446.52661133,0.311111,0.3036111120850709,0.3036111120850709
C2,169,1911,0.274783,1847.55163574,0.274783,0.268451281017938,0.268451281017938
C2,169,1912,0.231854,1169.16931152,0.231854,0.228630238586224,0.228630238586224
C2,169,1913,0.242989,1380.55407715,0.242989,0.2410385243287049,0.2410385243287049
C2,169,4109,0.159602,10.39658165,0.159602,0.160610279342855,0.160610279342855
C2,169,4110,0.165305,109.28109741,0.165305,0.166414800417967,0.166414800417967
C2,169,4111,0.172144,227.38543701,0.172144,0.173347525152487,0.173347525152487
C2,169,4112,0.179544,355.72384644,0.179544,0.180880989786028,0.180880989786028
C2,169,4113,0.186301,473.98110962,0.186301,0.187822691134694,0.187822691134694
C2,169,4114,0.192688,570.59997559,0.192688,0.193494218567133,0.193494218567133
C2,169,4115,0.197727,635.12103271,0.197727,0.197281604620077,0.197281604620077
C2,169,4116,0.198987,653.36828613,0.198987,0.198352718395831,0.198352718395831
C2,169,4117,0.196826,624.97320557,0.196826,0.1966859271669589,0.1966859271669589
C2,169,4118,0.191266,555.26287842,0.191266,0.192593930963254,0.192593930963254
C2,169,4119,0.18468,445.19055176,0.18468,0.186132685388312,0.186132685388312
C2,169,4120,0.177208,315.58416748,0.177208,0.178524790631076,0.178524790631076
C2,169,4121,0.169821,187.58303833,0.169821,0.171011124349971,0.171011124349971
C2,169,4122,0.163682,80.96853638,0.163682,0.164752853085506,0.164752853085506
C2,169,8527,0.202648,377.09353638,0.202648,0.182135390585506,0.182135390585506
C2,169,8528,0.570233,6388.30126953,0.570233,0.534993284521411,0.534993284521411
C2,169,8529,0.686205,8884.08203125,0.686205,0.681495615234375,0.681495615234375
C2,169,8530,0.866474,11178.26171875,0.866474,0.816163962890625,0.816163962890625
C2,169,8531,0.666643,8699.1015625,0.666643,0.67063726171875,0.67063726171875
C2,169,8532,0.570758,7116.23339844,0.570758,0.577722900488428,0.577722900488428
C2,169,8533,0.331062,2823.35717773,0.331062,0.3257310663327509,0.3257310663327509
C2,169,8534,0.542717,6498.01416016,0.542717,0.541433431201392,0.541433431201392
C2,169,8535,0.439134,4894.45117188,0.439134,0.447304283789356,0.447304283789356
C2,169,8536,0.179535,367.76565552,0.179535,0.181587843979024,0.181587843979024
C2,170,1902,0.165482,121.89330292,0.165482,0.167155136881404,0.167155136881404
C2,170,1903,0.178584,335.89227295,0.178584,0.179716876422165,0.179716876422165
C2,170,1904,0.283307,2103.11547852,0.283307,0.283452878589124,0.283452878589124
C2,170,1905,0.355243,3349.26806641,0.355243,0.3566020354982669,0.3566020354982669
C2,170,1906,0.242294,1356.83825684,0.242294,0.239646405676508,0.239646405676508
C2,170,1907,0.255364,1574.03088379,0.255364,0.252395612878473,0.252395612878473
C2,170,1908,0.259888,1662.84375,0.259888,0.257608928125,0.257608928125
C2,170,1909,0.257151,1601.58117676,0.257151,0.2540128150758119,0.2540128150758119
C2,170,1910,0.245033,1402.97363281,0.245033,0.2423545522459469,0.2423545522459469
C2,170,1911,0.22639,1087.13525391,0.22639,0.223814839404517,0.223814839404517
C2,170,1912,0.203175,701.67248535,0.203175,0.201188174890045,0.201188174890045
C2,170,1913,0.216471,948.42645264,0.216471,0.215672632769968,0.215672632769968
C2,170,4109,0.159327,5.57523727,0.159327,0.160327266427749,0.160327266427749
C2,170,4110,0.162463,59.04695511,0.162463,0.163466056264957,0.163466056264957
C2,170,4111,0.166215,123.36782074,0.166215,0.167241691077438,0.167241691077438
C2,170,4112,0.170301,193.22741699,0.170301,0.171342449377313,0.171342449377313
C2,170,4113,0.173998,257.26773071,0.173998,0.175101615792677,0.175101615792677
C2,170,4114,0.177179,309.2829895,0.177179,0.17815491148365,0.17815491148365
C2,170,4115,0.179174,344.01477051,0.179174,0.180193667028937,0.180193667028937
C2,170,4116,0.179642,354.0329895,0.179642,0.18078173648365,0.18078173648365
C2,170,4117,0.178775,338.58828735,0.178775,0.179875132467445,0.179875132467445
C2,170,4118,0.176522,300.5713501,0.176522,0.17764353825087,0.17764353825087
C2,170,4119,0.173042,240.870224,0.173042,0.1741390821488,0.1741390821488
C2,170,4120,0.168971,170.94500732,0.168971,0.170034471929684,0.170034471929684
C2,170,4121,0.164947,102.02650452,0.164947,0.165988955815324,0.165988955815324
C2,170,4122,0.161598,44.46113968,0.161598,0.162609868899216,0.162609868899216
C2,170,8527,0.1739,128.18254089,0.1739,0.167524315150243,0.167524315150243
C2,170,8528,0.269836,1583.21630859,0.269836,0.2529347973142329,0.2529347973142329
C2,170,8529,0.303539,2401.78027344,0.303539,0.3009845020509279,0.3009845020509279
C2,170,8530,0.409395,4007.21630859,0.409395,0.395223597314233,0.395223597314233
C2,170,8531,0.424323,4376.953125,0.424323,0.4169271484375,0.4169271484375
C2,170,8532,0.441172,4644.57714844,0.441172,0.432636678613428,0.432636678613428
C2,170,8533,0.254973,1620.21972656,0.254973,0.255106897949072,0.255106897949072
C2,170,8534,0.461578,5174.03222656,0.461578,0.463715691699072,0.463715691699072
C2,170,8535,0.407663,4268.88525391,0.407663,0.4105835644045169,0.4105835644045169
C2,170,8536,0.171364,228.93460083,0.171364,0.173438461068721,0.173438461068721
C2,171,1902,0.17291,250.71687317,0.17291,0.174717080455079,0.174717080455079
C2,171,1903,0.204403,774.88226318,0.204403,0.205485588848666,0.205485588848666
C2,171,1904,0.392311,3811.34375,0.392311,0.383725878125,0.383725878125
C2,171,1905,0.522892,5655.21728516,0.522892,0.4919612546388919,0.4919612546388919
C2,171,1906,0.349487,2977.86938477,0.349487,0.334800932885999,0.334800932885999
C2,171,1907,0.378244,3456.70727539,0.378244,0.362908717065393,0.362908717065393
C2,171,1908,0.391638,3682.5402832,0.391638,0.37616511462384,0.37616511462384
C2,171,1909,0.38772,3606.00683594,0.38772,0.371672601269678,0.371672601269678
C2,171,1910,0.364934,3234.59228516,0.364934,0.349870567138892,0.349870567138892
C2,171,1911,0.326637,2580.33984375,0.326637,0.311465948828125,0.311465948828125
C2,171,1912,0.275188,1722.44335938,0.275188,0.261107425195606,0.261107425195606
C2,171,1913,0.317454,2318.39404297,0.317454,0.296089730322339,0.296089730322339
C2,171,4109,0.159789,13.46866989,0.159789,0.160790610922543,0.160790610922543
C2,171,4110,0.167315,142.0153656,0.167315,0.16833630196072,0.16833630196072
C2,171,4111,0.176294,296.23342896,0.176294,0.177388902279952,0.177388902279952
C2,171,4112,0.186095,463.66073608,0.186095,0.187216885207896,0.187216885207896
C2,171,4113,0.194991,616.88769531,0.194991,0.196211307714697,0.196211307714697
C2,171,4114,0.20284,740.86578369,0.20284,0.203488821502603,0.203488821502603
C2,171,4115,0.208586,823.39569092,0.208586,0.208333327057004,0.208333327057004
C2,171,4116,0.210222,847.72375488,0.210222,0.209761384411456,0.209761384411456
C2,171,4117,0.207567,811.04650879,0.207567,0.207608430065973,0.207608430065973
C2,171,4118,0.201104,719.27044678,0.201104,0.202221175225986,0.202221175225986
C2,171,4119,0.192514,574.99676514,0.192514,0.193752310113718,0.193752310113718
C2,171,4120,0.182738,406.79309082,0.182738,0.183878754431134,0.183878754431134
C2,171,4121,0.173148,242.37127686,0.173148,0.174227193951682,0.174227193951682
C2,171,4122,0.165233,106.68840027,0.165233,0.166262609095849,0.166262609095849
C2,171,8527,0.169867,192.46463013,0.169867,0.171297673788631,0.171297673788631
C2,171,8528,0.290977,2216.64477539,0.290977,0.290117048315393,0.290117048315393
C2,171,8529,0.365624,3464.18481445,0.365624,0.363347648608215,0.363347648608215
C2,171,8530,0.505151,5482.20507812,0.505151,0.4818054380856439,0.4818054380856439
C2,171,8531,0.502153,5633.64306641,0.502153,0.490694847998267,0.490694847998267
C2,171,8532,0.537323,6261.14160156,0.537323,0.527529012011572,0.527529012011572
C2,171,8533,0.358179,3193.6574707,0.358179,0.34746769353009,0.34746769353009
C2,171,8534,0.62253,7095.34960938,0.62253,0.576497022070606,0.576497022070606
C2,171,8535,0.547317,6428.89599609,0.547317,0.537376194970483,0.537376194970483
C2,171,8536,0.187052,505.30288696,0.187052,0.189661279464552,0.189661279464552
C2,172,1902,0.187568,529.15625,0.187568,0.191061471875,0.191061471875
C2,172,1903,0.260637,1745.73999023,0.260637,0.262474937426501,0.262474937426501
C2,172,1904,0.610673,7546.43017578,0.610673,0.602975451318286,0.602975451318286
C2,172,1905,0.839019,11118.82128906,0.839019,0.812674809667822,0.812674809667822
C2,172,1906,0.566313,6690.22070312,0.566313,0.552715955273144,0.552715955273144
C2,172,1907,0.633318,7824.91796875,0.633318,0.619322684765625,0.619322684765625
C2,172,1908,0.670406,8449.02832031,0.670406,0.6559579624021971,0.6559579624021971
C2,172,1909,0.66863,8437.94433594,0.66863,0.655307332519678,0.655307332519678
C2,172,1910,0.625356,7734.15576172,0.625356,0.613994943212964,0.613994943212964
C2,172,1911,0.539346,6260.77050781,0.539346,0.527507228808447,0.527507228808447
C2,172,1912,0.419316,4201.84619141,0.419316,0.406648371435767,0.406648371435767
