case,view_id,time_index,reference_DGP,reference_Ev_lx,EIGCM_DGP,EIGCM_Ev_lx,Jones_dcglare_DGP,Jones_dcglare_Ev_lx,Raytraverse_Balanced_DGP,Raytraverse_Balanced_Ev_lx,Raytraverse_High_DGP,Raytraverse_High_Ev_lx
C3,317,4109,0.159004,0.075,0.159005,0.08493973,0.16000421,0.07170612,0.1600047,0.08000949,0.16000458,0.07803823
C3,317,4110,0.159047,0.803,0.1590533,0.90870064,0.160045,0.76654172,0.16005052,0.86069808,0.16004897,0.83421907
C3,317,4111,0.159099,1.689,0.1591122,1.9116132,0.16009466,1.61243939,0.1601065,1.8142658,0.16010283,1.75180711
C3,317,4112,0.159155,2.637,0.1591763,3.0033364,0.16014877,2.53411007,0.16016576,2.82379165,0.16016159,2.75286304
C3,317,4113,0.159207,3.522,0.1592344,3.99333,0.16019789,3.37115812,0.16022196,3.78118112,0.16021462,3.65625845
C3,317,4114,0.159247,4.203,0.1592804,4.7765694,0.16023685,4.03463364,0.16026604,4.53218901,0.16025732,4.38371017
C3,317,4115,0.159273,4.656,0.15931,5.2809181,0.16026194,4.46276379,0.1602937,5.00335392,0.16028519,4.85839913
C3,317,4116,0.159281,4.786,0.1593194,5.4406657,0.16026988,4.59756947,0.16030244,5.15222133,0.16029419,5.01182608
C3,317,4117,0.159271,4.62,0.1593074,5.2370696,0.16025964,4.42342854,0.16029033,4.94594169,0.16028241,4.8111227
C3,317,4118,0.159242,4.118,0.1592744,4.6737761,0.16023159,3.94533634,0.16025679,4.37458683,0.16025137,4.28222623
C3,317,4119,0.159194,3.311,0.1592207,3.7589841,0.16018612,3.17090011,0.16020685,3.52380624,0.16020202,3.44159017
C3,317,4120,0.159138,2.35,0.1591571,2.6756907,0.1601324,2.25537682,0.16014835,2.52726396,0.16014436,2.45923629
C3,317,4121,0.159083,1.413,0.1590942,1.6047822,0.16007934,1.35182083,0.16008915,1.51871369,0.16008666,1.47625439
C3,317,4122,0.159037,0.625,0.1590417,0.71070421,0.16003514,0.59868783,0.16003939,0.67104017,0.16003828,0.65210847
C3,317,8527,0.159064,1.083,0.1590614,1.0468247,0.16005025,0.85646951,0.16006569,1.11914658,0.16007045,1.20021893
C3,317,8528,0.159643,10.951,0.1595358,9.1270142,0.16043234,7.3652873,0.16063847,10.87679841,0.16074234,12.64635724
C3,317,8529,0.160383,22.037,0.1602532,21.349018,0.16075165,12.80464363,0.16121172,20.64264761,0.16163825,27.90877785
C3,317,8530,0.161363,40.262,0.1610149,34.325081,0.16266355,45.34484482,0.16198716,33.85288307,0.16221022,37.65282258
C3,317,8531,0.161352,40.075,0.1616205,44.641869,0.16247932,42.22177505,0.16220729,37.60289004,0.16197741,33.68673848
C3,317,8532,0.161491,42.428,0.1625232,60.020702,0.16180774,30.79726982,0.16271742,46.29330513,0.16390967,66.60418703
C3,317,8533,0.160269,21.611,0.160495,25.467802,0.16121977,20.78035355,0.16145879,24.85167318,0.16139482,23.76181996
C3,317,8534,0.161841,48.396,0.1637194,80.397835,0.16517873,88.21092987,0.16379705,64.68560867,0.1637245,63.44972962
C3,317,8535,0.501026,203.006,0.4935966,219.47452,0.16733013,124.86673737,0.49758102,146.77014988,0.50207128,135.8964588
C3,317,8536,0.159221,3.76,0.1592911,4.9594436,0.16024318,4.14301157,0.16025436,4.3332073,0.16024713,4.21012431
C3,318,1902,0.159194,3.308,0.1592243,3.820751,0.16021459,3.65601277,0.16015863,2.70242764,0.16015631,2.66286663
C3,318,1903,0.159496,8.445,0.1595763,9.8169556,0.16058612,9.98609352,0.16042339,7.21273963,0.16041347,7.04385032
C3,318,1904,0.166605,42.65,0.1618312,48.231384,0.1628652,48.81445312,0.16213089,36.30133953,0.16212274,36.16258788
C3,318,1905,0.164884,63.952,0.163486,76.42231,0.1645561,77.61989594,0.16336506,57.32640397,0.1632811,55.89607348
C3,318,1906,0.160928,32.841,0.1612617,38.52977,0.16234285,39.91429901,0.16165768,28.23979248,0.16161689,27.54493589
C3,318,1907,0.161229,37.978,0.1616026,44.337872,0.1627035,46.05883408,0.16191869,32.6863803,0.16186887,31.83762549
C3,318,1908,0.161333,39.745,0.1617356,46.602467,0.1628347,48.2941246,0.16201213,34.27823269,0.16197559,33.65565075
C3,318,1909,0.161967,38.255,0.1616389,44.955494,0.16271202,46.20435715,0.1619855,33.8245958,0.16191596,32.63982215
C3,318,1910,0.160985,33.821,0.161335,39.779194,0.1623729,40.42667389,0.1617592,29.96925677,0.16170995,29.13024041
C3,318,1911,0.16057,26.753,0.1608476,31.474884,0.16185697,31.63755035,0.16142651,24.30172914,0.16136682,23.28489999
C3,318,1912,0.160059,18.042,0.1602382,21.093409,0.16122979,20.95244026,0.16095337,16.24134598,0.1609168,15.61844943
C3,318,1913,0.161394,40.786,0.161751,46.865307,0.16248861,42.40080261,0.16176215,30.01966053,0.16184771,31.47725162
C3,318,4109,0.159008,0.139,0.1590095,0.16224281,0.16000971,0.16512522,0.16000694,0.11825606,0.16000685,0.11662604
C3,318,4110,0.159087,1.478,0.1591009,1.7187456,0.16010254,1.74707961,0.16007432,1.26617341,0.16007264,1.23746395
C3,318,4111,0.15918,3.075,0.1592103,3.5833998,0.16021368,3.64025688,0.16015521,2.6441477,0.16015184,2.5867824
C3,318,4112,0.159282,4.797,0.1593283,5.5924625,0.16033348,5.6817379,0.16024115,4.10810225,0.16023741,4.04446027
C3,318,4113,0.159373,6.349,0.159435,7.4106269,0.16044229,7.53530169,0.16032347,5.51058565,0.16031506,5.36727202
C3,318,4114,0.159445,7.588,0.15952,8.8588743,0.16052949,9.02085495,0.16038734,6.59862995,0.16037731,6.42781832
C3,318,4115,0.159496,8.447,0.1595753,9.7998486,0.16058661,9.99406433,0.16042709,7.27582443,0.16041786,7.11864384
C3,318,4116,0.159507,8.636,0.1595923,10.090734,0.16060395,10.28918171,0.1604397,7.4906257,0.16043066,7.33670419
C3,318,4117,0.159489,8.333,0.1595699,9.7090559,0.16058026,9.88608742,0.16042126,7.17652571,0.16041363,7.0465814
C3,318,4118,0.159439,7.482,0.1595093,8.6766138,0.16051792,8.82357025,0.16037342,6.36145282,0.16036952,6.29497728
C3,318,4119,0.159353,6.013,0.1594108,6.997838,0.1604173,7.10911036,0.16030292,5.16041156,0.16029741,5.06655183
C3,318,4120,0.159251,4.269,0.1592931,4.9938784,0.1602975,5.06875992,0.1602165,3.68828934,0.16021227,3.61618868
C3,318,4121,0.159152,2.584,0.1591757,2.9927907,0.16017812,3.0343616,0.16012932,2.20301782,0.16012733,2.16912742
C3,318,4122,0.159066,1.124,0.1590767,1.307256,0.16007763,1.3226819,0.16005676,0.9669204,0.16005585,0.95149076
C3,318,8527,0.159114,1.948,0.1591249,2.1275237,0.16012715,2.16664982,0.16009749,1.66086071,0.16010021,1.70710288
C3,318,8528,0.160226,20.89,0.1602441,21.194559,0.16125209,21.33286667,0.16102751,17.504356,0.16111311,18.96271467
C3,318,8529,0.161775,44.138,0.1621041,52.88142,0.16282488,48.12233353,0.16206373,35.15724522,0.16232313,39.57636856
C3,318,8530,0.164337,90.926,0.164947,101.31227,0.19276113,186.66622925,0.17063889,72.49089031,0.1907975,76.35427006
C3,318,8531,0.165342,108.044,0.1658642,116.93721,0.1791629,243.6860199,0.16505534,86.12155078,0.16419619,71.48527709
C3,318,8532,0.164586,95.164,0.1652764,106.92309,0.17238269,210.94256592,0.16376109,64.07310772,0.16608014,103.57990755
C3,318,8533,0.161528,43.072,0.1620059,51.208389,0.16304701,51.91324234,0.16215484,36.70945428,0.1620931,35.65758135
C3,318,8534,0.162798,64.705,0.1635109,76.847252,0.16698358,118.97806549,0.16418566,71.30588304,0.16414808,70.66580351
C3,318,8535,0.528202,240.149,0.5256043,251.44551,0.17149934,195.89979553,0.528885,167.05100926,0.53169245,159.33011485
C3,318,8536,0.159349,5.94,0.1594479,7.6307664,0.16043108,7.34436178,0.16033509,5.70856737,0.16032561,5.54699616
C3,319,1902,0.159219,3.731,0.1592131,3.6297588,0.16025512,4.34728479,0.16017482,2.97820972,0.16017268,2.94174069
C3,319,1903,0.159572,9.746,0.1595672,9.6624985,0.16067744,11.54265022,0.16045814,7.80471708,0.16045662,7.77885838
C3,319,1904,0.162333,50.829,0.1618941,49.303699,0.16357889,60.97676849,0.16250474,42.67015041,0.16251317,42.81372799
C3,319,1905,0.165391,76.769,0.1633342,73.836861,0.16549522,93.61852264,0.16393384,67.01604246,0.16383543,65.33957373
C3,319,1906,0.161256,38.43,0.1612769,38.78804,0.16272885,46.49493027,0.16182608,31.10875971,0.16181703,30.95447611
C3,319,1907,0.161585,44.046,0.1616093,44.451759,0.16311661,53.10134506,0.16208157,35.46114972,0.16207945,35.42496184
C3,319,1908,0.161662,45.357,0.1617078,46.130241,0.16321954,54.85652161,0.16215405,36.69594238,0.16215678,36.74246706
C3,319,1909,0.161535,42.585,0.1615478,43.404041,0.1630207,51.4679451,0.16205638,35.03209342,0.16203666,34.69606748
C3,319,1910,0.161152,36.657,0.1611771,37.088608,0.16257664,43.90103531,0.16175888,29.96389775,0.16175741,29.93891515
C3,319,1911,0.160625,27.676,0.1606567,28.223808,0.16195503,33.31041336,0.1613694,23.32871429,0.1613538,23.06299132
C3,319,1912,0.160043,17.767,0.1600624,18.099001,0.16124564,21.22374725,0.16088203,15.02614787,0.16086982,14.81804435
C3,319,1913,0.160327,22.598,0.1605496,26.399176,0.1615416,26.26688957,0.1611542,19.66277059,0.1611754,20.02382542
C3,319,4109,0.159009,0.158,0.1590093,0.15881662,0.16001111,0.18880616,0.1600075,0.1278205,0.16000749,0.12763087
C3,319,4110,0.159098,1.663,0.1590981,1.6716603,0.16011656,1.98562944,0.16007927,1.3504083,0.1600788,1.34242606
C3,319,4111,0.159202,3.447,0.1592035,3.4672267,0.16024158,4.11642933,0.16016411,2.79578091,0.16016381,2.790654
C3,319,4112,0.159315,5.371,0.1593166,5.392828,0.1603757,6.40152359,0.16025481,4.34084675,0.16025496,4.34350382
C3,319,4113,0.159415,7.067,0.1594189,7.1370392,0.16049725,8.47239017,0.16034152,5.81801055,0.16033785,5.75556862
C3,319,4114,0.159495,8.432,0.159501,8.5353479,0.16059476,10.13360405,0.16040878,6.96383227,0.16040447,6.89041077
C3,319,4115,0.159552,9.41,0.1595548,9.4507608,0.16065861,11.22144508,0.16045159,7.69319562,0.16044791,7.63054705
C3,319,4116,0.159563,9.595,0.159571,9.7276649,0.1606779,11.55024815,0.16046477,7.91765976,0.16046133,7.85917265
C3,319,4117,0.159544,9.261,0.159549,9.352314,0.16065175,11.10486889,0.16044381,7.56066117,0.16044311,7.54871155
C3,319,4118,0.159492,8.38,0.1594907,8.359004,0.16058257,9.92576027,0.16039619,6.749326,0.16039693,6.76197315
C3,319,4119,0.159393,6.692,0.1593961,6.7473583,0.1604702,8.01159859,0.16032201,5.48565508,0.16031969,5.44608772
C3,319,4120,0.159279,4.76,0.1592828,4.817811,0.16033565,5.71902323,0.16022932,3.90666504,0.16022776,3.88002389
C3,319,4121,0.159169,2.884,0.1591693,2.8832974,0.16020076,3.42071676,0.16013647,2.32488585,0.16013629,2.32182291
C3,319,4122,0.159073,1.243,0.1590733,1.2494304,0.16008691,1.48073149,0.16005938,1.01166528,0.16005928,1.00980835
C3,319,8527,0.159136,2.31,0.1591263,2.1520371,0.16015702,2.67564869,0.16011741,2.00014739,0.16011362,1.9355515
C3,319,8528,0.160523,25.943,0.160337,22.776615,0.16168624,28.73058701,0.1613275,22.61497165,0.16135776,23.13049643
C3,319,8529,0.16231,56.396,0.1620416,51.816807,0.1651923,88.46195221,0.162811,47.88762959,0.1629081,49.54180496
C3,319,8530,0.166554,128.686,0.1654309,109.55575,0.22534284,208.84411621,0.18210137,111.66471237,0.21869429,117.81773494
C3,319,8531,0.167456,144.047,0.1672095,139.85587,0.21975592,243.86727905,0.16694348,118.28754649,0.16562716,95.8630903
C3,319,8532,0.165943,118.287,0.1668465,133.67155,0.17066097,181.61885071,0.16432321,73.64924904,0.16669218,114.0064328
C3,319,8533,0.161908,49.544,0.1619541,50.324673,0.16345063,58.79358292,0.16226287,38.5497003,0.16224566,38.25651184
C3,319,8534,0.162771,64.234,0.1632769,72.859444,0.16643901,109.7040329,0.16357575,60.91561055,0.16387524,66.0176589
C3,319,8535,0.486852,163.964,0.489643,158.56512,0.16947162,161.35522461,0.48805647,118.63512406,0.48985385,114.8443858
C3,319,8536,0.159347,5.911,0.159365,6.2187257,0.16043324,7.38210583,0.1603042,5.18233182,0.16029892,5.09240164
C3,320,1902,0.159164,2.791,0.1591898,3.2325938,0.16016534,2.81694102,0.16012961,2.207968,0.1601284,2.18746805
C3,320,1903,0.159432,7.367,0.1594989,8.4989872,0.16043527,7.41619158,0.16033852,5.76687846,0.16034116,5.81197139
C3,320,1904,0.161294,39.088,0.1616796,45.648788,0.1622526,38.38169098,0.16195415,33.29041241,0.16196436,33.46436813
C3,320,1905,0.162681,58.966,0.163275,72.828476,0.16359343,61.22717667,0.16304536,51.88010819,0.16297476,50.6772642
C3,320,1906,0.16071,29.138,0.1610078,34.204235,0.16174432,29.72049904,0.1613679,23.30325409,0.16137118,23.35908783
C3,320,1907,0.16094,33.047,0.1612861,38.94519,0.16199527,33.99610138,0.16154299,26.28605356,0.16156111,26.59468202
C3,320,1908,0.160993,33.944,0.1613585,40.179199,0.16207052,35.27870941,0.16158423,26.98862132,0.16160099,27.27408391
C3,320,1909,0.160845,31.427,0.1612066,37.590626,0.16194896,33.20677567,0.1614778,25.17553285,0.16148558,25.30804479
C3,320,1910,0.160578,26.884,0.1608729,31.905825,0.16165956,28.27583122,0.16123882,21.10426045,0.16125486,21.37758638
C3,320,1911,0.160174,20.004,0.1604137,24.084139,0.16125658,21.40973473,0.1609379,15.97793473,0.16094719,16.13611362
C3,320,1912,0.159747,12.729,0.1598973,15.286822,0.16080234,13.67019081,0.16059494,10.13520906,0.16059692,10.16894636
C3,320,1913,0.159857,14.603,0.1601247,19.160788,0.16107534,18.32102394,0.16070217,11.96197444,0.1607039,11.99149934
C3,320,4109,0.159007,0.119,0.1590081,0.13888347,0.16000712,0.12164189,0.16000555,0.09456222,0.16000558,0.09502026
C3,320,4110,0.159073,1.238,0.1590856,1.4584962,0.16007504,1.27898216,0.16005795,0.98720025,0.16005833,0.99361426
C3,320,4111,0.159151,2.57,0.1591773,3.020829,0.16015555,2.65006757,0.1601197,2.03912791,0.16012086,2.05886083
C3,320,4112,0.159235,4.007,0.1592756,4.6952963,0.16024169,4.11820841,0.16018576,3.16460767,0.16018773,3.19805351
C3,320,4113,0.159309,5.26,0.1593647,6.2128072,0.16031963,5.44629383,0.16024881,4.23872007,0.16024842,4.2319698
C3,320,4114,0.159368,6.264,0.1594362,7.4302983,0.16038205,6.50978518,0.16029791,5.07512821,0.16029765,5.07067588
C3,320,4115,0.15941,6.992,0.1594829,8.2272511,0.1604229,7.20530891,0.16032956,5.61427087,0.16032982,5.61872603
C3,320,4116,0.159417,7.111,0.1594971,8.46772,0.1604353,7.41656828,0.16033909,5.77670001,0.16033964,5.78609616
C3,320,4117,0.159404,6.88,0.1594779,8.1414795,0.16041861,7.13227129,0.16032257,5.49525648,0.16032612,5.55578323
C3,320,4118,0.159367,6.253,0.1594272,7.2774587,0.16037424,6.3761816,0.16028975,4.93608022,0.16029224,4.97856353
C3,320,4119,0.159292,4.968,0.1593448,5.8737059,0.16030211,5.14737511,0.16023543,4.01072076,0.16023542,4.01064499
C3,320,4120,0.159207,3.53,0.159246,4.1916008,0.16021568,3.67503071,0.16016704,2.84565722,0.16016721,2.84854573
C3,320,4121,0.159125,2.137,0.1591471,2.5054097,0.16012903,2.19853473,0.1600994,1.69329758,0.16009985,1.70097844
C3,320,4122,0.159054,0.918,0.1590636,1.0833229,0.16005589,0.95207101,0.16004301,0.73272487,0.1600432,0.73590157
C3,320,8527,0.159107,1.817,0.1591205,2.0536928,0.16010158,1.73112988,0.16009617,1.63829831,0.16009134,1.55598393
C3,320,8528,0.160207,20.557,0.1603505,23.006021,0.16108212,18.43913651,0.16112221,19.11773255,0.16110162,18.76695353
C3,320,8529,0.161615,44.544,0.1619653,50.515842,0.16255979,43.61646652,0.16236837,40.3470712,0.16242644,41.33628995
C3,320,8530,0.165317,107.615,0.1650325,102.76898,0.25341209,115.56787109,0.18586434,97.74161435,0.22851221,104.04425013
C3,320,8531,0.165665,113.536,0.1664499,126.91533,0.16848376,144.51783752,0.1657365,97.72571985,0.16462729,78.82945859
C3,320,8532,0.164352,91.176,0.1650455,102.98989,0.18130006,181.71759033,0.1637002,63.0358035,0.16481888,82.09328051
C3,320,8533,0.161129,36.269,0.1615222,42.968018,0.16228366,38.9098587,0.16160687,27.37430749,0.16160952,27.41945229
C3,320,8534,0.162279,55.852,0.1626084,61.472572,0.16381323,64.96251678,0.16245475,41.81860689,0.16303027,51.6229447
C3,320,8535,0.161044,34.824,0.161644,45.043304,0.16144624,24.64160538,0.16185548,31.60949272,0.16210313,35.8284176
C3,320,8536,0.159243,4.145,0.1593032,5.1648865,0.16026709,4.55077744,0.16019536,3.32813843,0.16019462,3.31548239
C3,321,1902,0.159038,0.649,0.15905,0.85209322,0.16004025,0.68534452,0.16003845,0.65508839,0.16003891,0.66289979
C3,321,1903,0.159104,1.766,0.1591299,2.2134581,0.16011102,1.89099228,0.16011269,1.91969041,0.16011286,1.92259783
C3,321,1904,0.159522,8.887,0.1597839,13.355044,0.1605436,9.26116943,0.16058233,9.92048475,0.16054675,9.31428084
C3,321,1905,0.159794,13.519,0.1608102,30.83791,0.16079956,13.62115002,0.16087494,14.9053449,0.16088288,15.04060154
C3,321,1906,0.159406,6.918,0.1595078,8.6507893,0.16043679,7.44096518,0.16044661,7.60835842,0.16044795,7.63109592
C3,321,1907,0.159469,7.981,0.1595847,9.9605446,0.16050641,8.6268959,0.16052756,8.98742869,0.16052436,8.93288138
C3,321,1908,0.159499,8.503,0.1596191,10.547053,0.16053686,9.14540768,0.16056183,9.57127079,0.16055867,9.51739731
C3,321,1909,0.159472,8.037,0.1596048,10.302696,0.16052077,8.87188339,0.16054298,9.25009564,0.1605427,9.24527083
C3,321,1910,0.159431,7.35,0.1595372,9.1512499,0.16045927,7.82423115,0.16048637,8.28571621,0.1604791,8.16177912
C3,321,1911,0.159336,5.724,0.1594228,7.2030344,0.16035749,6.09021997,0.16037435,6.37731536,0.16037557,6.39807154
C3,321,1912,0.159224,3.819,0.15928,4.7700534,0.16023279,3.96585751,0.16024715,4.21047549,0.16024644,4.19830616
C3,321,1913,0.159441,7.52,0.1595106,8.6992321,0.160309,5.26453257,0.16041232,7.02412368,0.16043227,7.36404081
C3,321,4109,0.159002,0.03,0.1590022,0.0365876,0.16000184,0.03144117,0.16000188,0.03209574,0.16000189,0.03213577
C3,321,4110,0.159018,0.312,0.1590228,0.3883855,0.16001957,0.33343619,0.16002001,0.34086598,0.16002007,0.34192502
C3,321,4111,0.159038,0.646,0.1590476,0.81144655,0.16004082,0.69586807,0.16004197,0.71501816,0.16004179,0.71185046
C3,321,4112,0.159059,1.007,0.1590745,1.2688341,0.1600638,1.08702719,0.16006484,1.10461143,0.16006531,1.1125592
C3,321,4113,0.159078,1.337,0.1590989,1.6841179,0.16008467,1.44220591,0.16008718,1.48518076,0.16008692,1.48070518
C3,321,4114,0.159094,1.608,0.1591183,2.0160542,0.1601014,1.72716963,0.16010459,1.78171407,0.16010379,1.76810798
C3,321,4115,0.159104,1.78,0.1591311,2.233017,0.1601124,1.91466618,0.16011595,1.97536651,0.16011545,1.9668461
C3,321,4116,0.159106,1.799,0.159135,2.2990882,0.16011568,1.97095919,0.16011935,2.03322283,0.16011953,2.03620122
C3,321,4117,0.159104,1.772,0.1591296,2.2087696,0.16011102,1.89127374,0.16011418,1.94515769,0.16011455,1.95149646
C3,321,4118,0.159093,1.583,0.1591157,1.9702947,0.16009896,1.68540931,0.16010147,1.72869671,0.1601015,1.7291938
C3,321,4119,0.159074,1.269,0.1590931,1.5863162,0.16007961,1.35636222,0.16008121,1.38353485,0.1600816,1.39018813
C3,321,4120,0.159053,0.897,0.1590664,1.1305964,0.16005676,0.96694767,0.16005848,0.99630081,0.16005839,0.99470158
C3,321,4121,0.159032,0.537,0.1590398,0.67746824,0.16003403,0.57959944,0.16003495,0.59537815,0.16003503,0.59674344
C3,321,4122,0.159014,0.237,0.1590174,0.29642332,0.16001484,0.25315961,0.16001531,0.26082715,0.16001534,0.2613046
C3,321,8527,0.159021,0.365,0.1590622,1.0594424,0.16002176,0.37101778,0.16001866,0.31784604,0.16002213,0.37692447
C3,321,8528,0.15924,4.093,0.1592507,4.270472,0.1602242,3.81950521,0.16018944,3.22720459,0.16026298,4.48014856
C3,321,8529,0.159488,8.319,0.1594657,7.933104,0.16041987,7.15373802,0.16041834,7.12669229,0.16042763,7.2849549
C3,321,8530,0.159883,15.035,0.1597105,12.103481,0.16063972,10.8988657,0.16087191,14.85369019,0.16072004,12.26640879
C3,321,8531,0.160093,18.624,0.1599011,15.350723,0.16125758,21.42468452,0.16117333,19.98856256,0.16110561,18.83491014
C3,321,8532,0.160417,24.133,0.1599915,16.89068,0.16226119,38.52262497,0.16231991,39.52151494,0.16170227,28.99952249
C3,321,8533,0.159536,9.126,0.159685,11.670296,0.16058312,9.93467236,0.16060775,10.35350419,0.16061387,10.45772948
C3,321,8534,0.1616,44.286,0.1608704,31.864573,0.16215202,36.6625824,0.16265355,45.2052034,0.16327737,55.83248976
C3,321,8535,0.160881,32.043,0.1601382,19.390202,0.16148224,25.24801826,0.16233293,39.74323945,0.16235493,40.11810968
C3,321,8536,0.159073,1.251,0.159098,1.6692296,0.16008144,1.3875972,0.16008339,1.42063663,0.16008459,1.44110275
C3,322,1902,0.159036,0.616,0.15904,0.68120229,0.16004158,0.70854551,0.160044,0.74949331,0.16004274,0.72812659
C3,322,1903,0.159097,1.652,0.1591045,1.7803688,0.16010334,1.76077783,0.16012165,2.07246272,0.16012174,2.07394732
C3,322,1904,0.159468,7.968,0.159468,7.9733725,0.16052132,8.88251686,0.16062048,10.57036746,0.16059222,10.08888381
C3,322,1905,0.159708,12.059,0.1596839,11.649957,0.16074177,12.63788319,0.160894,15.23002556,0.16092893,15.82506419
C3,322,1906,0.159375,6.389,0.1594016,6.8415923,0.16039856,6.79049873,0.1604832,8.23174148,0.16048245,8.21898766
C3,322,1907,0.159435,7.408,0.1594696,8.000391,0.16045934,7.82620144,0.16056663,9.65299525,0.16056331,9.59648402
C3,322,1908,0.159468,7.978,0.1595078,8.6503325,0.1604873,8.30271626,0.16060138,10.24504851,0.16060033,10.22710548
C3,322,1909,0.159448,7.636,0.159504,8.586216,0.16047647,8.11867046,0.16058573,9.97833087,0.16058268,9.9264297
C3,322,1910,0.15941,6.985,0.1594582,7.8061442,0.16042588,7.25668144,0.16052055,8.86789921,0.16051215,8.72494918
C3,322,1911,0.159323,5.496,0.1593686,6.2798028,0.16033618,5.72785425,0.16040112,6.83331811,0.16040023,6.81819737
C3,322,1912,0.159216,3.688,0.1592506,4.2684255,0.16021969,3.74312139,0.16026144,4.45384605,0.16026163,4.45699202
C3,322,1913,0.159403,6.872,0.1595775,9.8388395,0.16028496,4.85507727,0.16038993,6.64272263,0.16040502,6.8998667
C3,322,4109,0.159002,0.027,0.1590018,0.02973745,0.16000172,0.02895268,0.16000203,0.03455519,0.16000203,0.03463395
