case,view_id,method,n,RMSE
C4,120,Raytraverse Balanced,36,0.12820466773311623
C4,120,Raytraverse High,36,0.12813053472714783
C4,121,EIGCM (MF1),36,0.012390413673649755
C4,121,Jones dcglare,36,0.07605850871201646
C4,121,Raytraverse Balanced,36,0.23340174591381962
C4,121,Raytraverse High,36,0.23324585685759508
C4,122,EIGCM (MF1),36,0.01606075051562037
C4,122,Jones dcglare,36,0.06364332989853261
C4,122,Raytraverse Balanced,36,0.09409190340123645
C4,122,Raytraverse High,36,0.093996550633188
C4,123,EIGCM (MF1),36,0.006425909720918035
C4,123,Jones dcglare,36,0.011556333592119402
C4,123,Raytraverse Balanced,36,0.008019123553125125
C4,123,Raytraverse High,36,0.010001411524317312
C4,124,EIGCM (MF1),36,0.011420947216688675
C4,124,Jones dcglare,36,0.046255299464510076
C4,124,Raytraverse Balanced,36,0.012898093259008184
C4,124,Raytraverse High,36,0.010306287811366527
C4,125,EIGCM (MF1),36,0.006484691317934021
C4,125,Jones dcglare,36,0.0131243615635554
C4,125,Raytraverse Balanced,36,0.03873766515827045
C4,125,Raytraverse High,36,0.03678097168211502
C4,126,EIGCM (MF1),36,0.00426488530463207
C4,126,Jones dcglare,36,0.02966093215703228
C4,126,Raytraverse Balanced,36,0.1487633369915748
C4,126,Raytraverse High,36,0.1481312492371124
C4,127,EIGCM (MF1),36,0.006138777310670264
C4,127,Jones dcglare,36,0.08127294932361992
C4,127,Raytraverse Balanced,36,0.22960192087557738
C4,127,Raytraverse High,36,0.2294835077669789
C4,128,EIGCM (MF1),36,0.01151361117717489
C4,128,Jones dcglare,36,0.09463289064216562
C4,128,Raytraverse Balanced,36,0.2297406988352324
C4,128,Raytraverse High,36,0.22980367744516253
C4,129,EIGCM (MF1),36,0.01161977222190215
C4,129,Jones dcglare,36,0.07418106274734972
C4,129,Raytraverse Balanced,36,0.11744192177816881
C4,129,Raytraverse High,36,0.11673628715364977
C4,130,EIGCM (MF1),36,0.011965583315632113
C4,130,Jones dcglare,36,0.06975788314342475
C4,130,Raytraverse Balanced,36,0.06404096976370827
C4,130,Raytraverse High,36,0.0635913646312233
C4,131,EIGCM (MF1),36,0.0065668524682047395
C4,131,Jones dcglare,36,0.012007708329638255
C4,131,Raytraverse Balanced,36,0.005083608488436143
C4,131,Raytraverse High,36,0.007003548295882476
C4,132,EIGCM (MF1),36,0.01193406387299491
C4,132,Jones dcglare,36,0.04151854553396663
C4,132,Raytraverse Balanced,36,0.009362534138394375
C4,132,Raytraverse High,36,0.006627540818369212
C4,133,EIGCM (MF1),36,0.01078112164100079
C4,133,Jones dcglare,36,0.0729697315860241
C4,133,Raytraverse Balanced,36,0.08834190813200721
C4,133,Raytraverse High,36,0.08830716711087186
C4,134,EIGCM (MF1),36,0.011748485395833418
C4,134,Jones dcglare,36,0.11946710282170629
C4,134,Raytraverse Balanced,36,0.1471105530691583
C4,134,Raytraverse High,36,0.14724237267224408
C4,135,EIGCM (MF1),36,0.005362189323271893
C4,135,Jones dcglare,36,0.10925443844569625
C4,135,Raytraverse Balanced,36,0.15741694134017303
C4,135,Raytraverse High,36,0.1576079227114247
C4,136,EIGCM (MF1),36,0.007462103519283288
C4,136,Jones dcglare,36,0.08172209658339046
C4,136,Raytraverse Balanced,36,0.14784697652130024
C4,136,Raytraverse High,36,0.14772379663496202
C4,137,EIGCM (MF1),36,0.01345200588517275
C4,137,Jones dcglare,36,0.07700537277093564
C4,137,Raytraverse Balanced,36,0.01483013431249641
C4,137,Raytraverse High,36,0.017686384993725716
C4,138,EIGCM (MF1),36,0.01288762950013608
C4,138,Jones dcglare,36,0.061848377944292404
C4,138,Raytraverse Balanced,36,0.012360585046408384
C4,138,Raytraverse High,36,0.01838222311621491
C4,139,EIGCM (MF1),36,0.014659370201351688
C4,139,Jones dcglare,36,0.015909978669086465
C4,139,Raytraverse Balanced,36,0.02210848194238696
C4,139,Raytraverse High,36,0.021873821727927945
C4,140,EIGCM (MF1),36,0.01617274513948286
C4,140,Jones dcglare,36,0.016018313320408373
C4,140,Raytraverse Balanced,36,0.08389550171686444
C4,140,Raytraverse High,36,0.08393536457469862
C4,141,EIGCM (MF1),36,0.013008610307247785
C4,141,Jones dcglare,36,0.04954042713700961
C4,141,Raytraverse Balanced,36,0.15683405794884625
C4,141,Raytraverse High,36,0.14816211292286885
C4,142,EIGCM (MF1),36,0.008578453825444166
C4,142,Jones dcglare,36,0.0682862114785655
C4,142,Raytraverse Balanced,36,0.14785101819543608
C4,142,Raytraverse High,36,0.1308560530667909
C4,143,EIGCM (MF1),36,0.008227591058968056
C4,143,Jones dcglare,36,0.044828278974215686
C4,143,Raytraverse Balanced,36,0.15109633284378043
C4,143,Raytraverse High,36,0.13916918655030222
C4,144,EIGCM (MF1),36,0.007602489258112908
C4,144,Jones dcglare,36,0.025670543761229958
C4,144,Raytraverse Balanced,36,0.09870674681084603
C4,144,Raytraverse High,36,0.09103243251905595
C4,145,EIGCM (MF1),36,0.009588652519312138
C4,145,Jones dcglare,36,0.06038731405294033
C4,145,Raytraverse Balanced,36,0.019957037188706627
C4,145,Raytraverse High,36,0.020263943175976528
C4,146,EIGCM (MF1),36,0.007041865327749937
C4,146,Jones dcglare,36,0.005611419728403806
C4,146,Raytraverse Balanced,36,0.0062207005226646685
C4,146,Raytraverse High,36,0.008151495190472043
C4,147,EIGCM (MF1),36,0.0032257033884530995
C4,147,Jones dcglare,36,0.006393709535692964
C4,147,Raytraverse Balanced,36,0.003594287008406922
C4,147,Raytraverse High,36,0.005747692155779666
C4,148,EIGCM (MF1),36,0.009208848445426457
C4,148,Jones dcglare,36,0.010171675369671023
C4,148,Raytraverse Balanced,36,0.006418706020962613
C4,148,Raytraverse High,36,0.007354262743151647
C4,149,EIGCM (MF1),36,0.008558590221818079
C4,149,Jones dcglare,36,0.07192132968759196
C4,149,Raytraverse Balanced,36,0.09895386876355491
C4,149,Raytraverse High,36,0.09365626272797195
C4,150,EIGCM (MF1),36,0.007718664879926523
C4,150,Jones dcglare,36,0.09124192753095176
C4,150,Raytraverse Balanced,36,0.0871303624010549
C4,150,Raytraverse High,36,0.08182975485711624
C4,151,EIGCM (MF1),36,0.00772489207002992
C4,151,Jones dcglare,36,0.09029109722167589
C4,151,Raytraverse Balanced,36,0.09522268247226454
C4,151,Raytraverse High,36,0.09335654156405317
C4,152,EIGCM (MF1),36,0.009857878538396467
C4,152,Jones dcglare,36,0.07209049033811389
C4,152,Raytraverse Balanced,36,0.08666587222314456
C4,152,Raytraverse High,36,0.086954843456003
C4,153,EIGCM (MF1),36,0.004703978722492977
C4,153,Jones dcglare,36,0.07127329514175094
C4,153,Raytraverse Balanced,36,0.13468096197345988
C4,153,Raytraverse High,36,0.13485377875909454
C4,154,EIGCM (MF1),36,0.004542590311277376
C4,154,Jones dcglare,36,0.0073216081671090335
C4,154,Raytraverse Balanced,36,0.011647343770467939
C4,154,Raytraverse High,36,0.01091524721452265
C4,155,EIGCM (MF1),36,0.0069242620454376845
C4,155,Jones dcglare,36,0.007898089566743514
C4,155,Raytraverse Balanced,36,0.012662322339137676
C4,155,Raytraverse High,36,0.012135785148836339
C4,156,EIGCM (MF1),36,0.011977236265296027
C4,156,Jones dcglare,36,0.04826067187255194
C4,156,Raytraverse Balanced,36,0.07689640182320748
C4,156,Raytraverse High,36,0.07583802441791479
C4,157,EIGCM (MF1),36,0.005833749383639229
C4,157,Jones dcglare,36,0.026036083710520116
C4,157,Raytraverse Balanced,36,0.14990738143281812
C4,157,Raytraverse High,36,0.14444191618225138
C4,158,EIGCM (MF1),36,0.0027256027621325226
C4,158,Jones dcglare,36,0.0049770789102461235
C4,158,Raytraverse Balanced,36,0.1524608076781996
C4,158,Raytraverse High,36,0.1483254951543103
C4,159,EIGCM (MF1),36,0.005213699176608358
C4,159,Jones dcglare,36,0.00696415769585079
C4,159,Raytraverse Balanced,36,0.15476081955251955
C4,159,Raytraverse High,36,0.15147868722182783
C4,160,EIGCM (MF1),36,0.011200728648631652
C4,160,Jones dcglare,36,0.034073358161612693
C4,160,Raytraverse Balanced,36,0.13633290530926878
C4,160,Raytraverse High,36,0.1352203715970735
C4,161,EIGCM (MF1),36,0.009481175444707965
C4,161,Jones dcglare,36,0.015340426637592079
C4,161,Raytraverse Balanced,36,0.059902668827958125
C4,161,Raytraverse High,36,0.05654362558902522
C4,162,EIGCM (MF1),36,0.004764189409367908
C4,162,Jones dcglare,36,0.007410128329959756
C4,162,Raytraverse Balanced,36,0.025866543217529736
C4,162,Raytraverse High,36,0.02660265638420856
C4,163,EIGCM (MF1),36,0.006526266727425416
C4,163,Jones dcglare,36,0.0065478403801389196
C4,163,Raytraverse Balanced,36,0.004850335010501567
C4,163,Raytraverse High,36,0.005555901916996319
C4,164,EIGCM (MF1),36,0.010703108599127749
C4,164,Jones dcglare,36,0.04516262807384494
C4,164,Raytraverse Balanced,36,0.006598520080046778
C4,164,Raytraverse High,36,0.005913776065471808
C4,165,EIGCM (MF1),36,0.005640478119164882
C4,165,Jones dcglare,36,0.006612862087981561
C4,165,Raytraverse Balanced,36,0.013764659761879431
C4,165,Raytraverse High,36,0.013153105793400196
C4,166,EIGCM (MF1),36,0.0037603648485072427
C4,166,Jones dcglare,36,0.008960115348298322
C4,166,Raytraverse Balanced,36,0.00876023010078471
C4,166,Raytraverse High,36,0.008479670790787588
C4,167,EIGCM (MF1),36,0.003799229028624682
C4,167,Jones dcglare,36,0.005818305211142531
C4,167,Raytraverse Balanced,36,0.016678329603247808
C4,167,Raytraverse High,36,0.016441826821978464
C4,168,EIGCM (MF1),36,0.01691490844014041
C4,168,Jones dcglare,36,0.0453606566887717
C4,168,Raytraverse Balanced,36,0.05025521003298265
C4,168,Raytraverse High,36,0.04950644374866214
C4,169,EIGCM (MF1),36,0.00691842503930226
C4,169,Jones dcglare,36,0.06661305895523835
C4,169,Raytraverse Balanced,36,0.08970315549912432
C4,169,Raytraverse High,36,0.08992384648557118
C4,170,EIGCM (MF1),36,0.008918902922958999
C4,170,Jones dcglare,36,0.061696705630702134
C4,170,Raytraverse Balanced,36,0.00873904619329901
C4,170,Raytraverse High,36,0.009465244280080675
C4,171,EIGCM (MF1),36,0.00990997338310699
C4,171,Jones dcglare,36,0.008630302689334282
C4,171,Raytraverse Balanced,36,0.0037904675455110045
C4,171,Raytraverse High,36,0.005907114797312926
C4,172,EIGCM (MF1),36,0.009473401094277365
C4,172,Jones dcglare,36,0.010696984605713526
C4,172,Raytraverse Balanced,36,0.008923413128495488
C4,172,Raytraverse High,36,0.015055855368011671
C4,173,EIGCM (MF1),36,0.01697103444620994
C4,173,Jones dcglare,36,0.013142809995024941
C4,173,Raytraverse Balanced,36,0.016191590517073792
C4,173,Raytraverse High,36,0.017393931123820563
C4,174,EIGCM (MF1),36,0.03267085611071774
C4,174,Jones dcglare,36,0.05733996039806203
C4,174,Raytraverse Balanced,36,0.057262088819987136
C4,174,Raytraverse High,36,0.05882504227329202
C4,175,EIGCM (MF1),36,0.04424603307922079
C4,175,Jones dcglare,36,0.04807887423877747
C4,175,Raytraverse Balanced,36,0.04342328726240068
C4,175,Raytraverse High,36,0.04561866922042225
C4,176,EIGCM (MF1),36,0.009251928980983728
C4,176,Jones dcglare,36,0.04513131066199538
C4,176,Raytraverse Balanced,36,0.05111395161667213
C4,176,Raytraverse High,36,0.051413111452588214
C4,177,EIGCM (MF1),36,0.008330960562014043
C4,177,Jones dcglare,36,0.07711934818983333
C4,177,Raytraverse Balanced,36,0.15954532261680518
C4,177,Raytraverse High,36,0.1597116458797583
C4,178,EIGCM (MF1),36,0.006943289911590103
C4,178,Jones dcglare,36,0.012028577158797599
C4,178,Raytraverse Balanced,36,0.07040457597457936
C4,178,Raytraverse High,36,0.07123743937614029
C4,179,EIGCM (MF1),36,0.006836843761947297
C4,179,Jones dcglare,36,0.010393720733222641
C4,179,Raytraverse Balanced,36,0.04441752157471396
C4,179,Raytraverse High,36,0.045866579568630626
C4,180,EIGCM (MF1),36,0.00896848302078823
C4,180,Jones dcglare,36,0.00798751269296922
C4,180,Raytraverse Balanced,36,0.07486245949124788
C4,180,Raytraverse High,36,0.07828008566372002
C4,181,EIGCM (MF1),36,0.016861770171719487
C4,181,Jones dcglare,36,0.061747135844922744
C4,181,Raytraverse Balanced,36,0.10603104347177435
C4,181,Raytraverse High,36,0.11110649911778589
C4,182,EIGCM (MF1),36,0.029173604629932355
C4,182,Jones dcglare,36,0.04793129204012144
C4,182,Raytraverse Balanced,36,0.10300618510236391
C4,182,Raytraverse High,36,0.10549039632391594
C4,183,EIGCM (MF1),36,0.017539345677069107
C4,183,Jones dcglare,36,0.025501372766111592
C4,183,Raytraverse Balanced,36,0.14879439038988723
C4,183,Raytraverse High,36,0.15023724176788586
C4,184,EIGCM (MF1),36,0.005404485653782833
C4,184,Jones dcglare,36,0.032112119610979394
C4,184,Raytraverse Balanced,36,0.15033879579209333
C4,184,Raytraverse High,36,0.1509753635914343
C4,185,EIGCM (MF1),36,0.014018470444966126
C4,185,Jones dcglare,36,0.08887586244425213
C4,185,Raytraverse Balanced,36,0.00994197747882781
C4,185,Raytraverse High,36,0.010355779472834495
C4,186,EIGCM (MF1),36,0.008682916754066893
C4,186,Jones dcglare,36,0.04957823708998359
C4,186,Raytraverse Balanced,36,0.0031627952806158838
C4,186,Raytraverse High,36,0.004677899570096425
C4,187,EIGCM (MF1),36,0.009611797367919513
C4,187,Jones dcglare,36,0.013089423701038497
C4,187,Raytraverse Balanced,36,0.004895438576093623
C4,187,Raytraverse High,36,0.004703162590353433
C4,188,EIGCM (MF1),36,0.008484792276642835
C4,188,Jones dcglare,36,0.01036713648410796
C4,188,Raytraverse Balanced,36,0.005195954489593589
C4,188,Raytraverse High,36,0.0073897630577633095
C4,189,EIGCM (MF1),36,0.010542892889894014
C4,189,Jones dcglare,36,0.05855514155104365
C4,189,Raytraverse Balanced,36,0.00619254908419249
C4,189,Raytraverse High,36,0.012930442225353314
C4,190,EIGCM (MF1),36,0.013110579245477462
C4,190,Jones dcglare,36,0.05773188661783585
C4,190,Raytraverse Balanced,36,0.008270602372518494
C4,190,Raytraverse High,36,0.01415310936117083
C4,191,EIGCM (MF1),36,0.009727375616612462
C4,191,Jones dcglare,36,0.08184898887299032
C4,191,Raytraverse Balanced,36,0.006408382169527837
C4,191,Raytraverse High,36,0.008306748113471265
C4,192,EIGCM (MF1),36,0.009079879271881558
C4,192,Jones dcglare,36,0.0555306421581437
C4,192,Raytraverse Balanced,36,0.0053498066299965995
C4,192,Raytraverse High,36,0.004916476251407951
C4,193,EIGCM (MF1),36,0.01302016095427695
C4,193,Jones dcglare,36,0.08688042791755644
C4,193,Raytraverse Balanced,36,0.13517394447416559
C4,193,Raytraverse High,36,0.13518402089653336
C4,194,EIGCM (MF1),36,0.010430238926727
C4,194,Jones dcglare,36,0.056716852910115016
C4,194,Raytraverse Balanced,36,0.05584581432189522
C4,194,Raytraverse High,36,0.055171226259583844
C4,195,EIGCM (MF1),36,0.011285439490592884
C4,195,Jones dcglare,36,0.014114862803980673
C4,195,Raytraverse Balanced,36,0.00837884303817757
C4,195,Raytraverse High,36,0.008618766488126681
C4,196,EIGCM (MF1),36,0.013824584915980905
C4,196,Jones dcglare,36,0.016364857940078918
C4,196,Raytraverse Balanced,36,0.024590703953066735
C4,196,Raytraverse High,36,0.02660092017959143
C4,197,EIGCM (MF1),36,0.014944425565007689
C4,197,Jones dcglare,36,0.06066765810576551
C4,197,Raytraverse Balanced,36,0.07236226013201638
C4,197,Raytraverse High,36,0.07296060192559838
C4,198,EIGCM (MF1),36,0.005874193694504423
C4,198,Jones dcglare,36,0.052401762386308455
C4,198,Raytraverse Balanced,36,0.10634266714617757
C4,198,Raytraverse High,36,0.10796561331076356
C4,199,EIGCM (MF1),36,0.00971309132148176
C4,199,Jones dcglare,36,0.06327545022646629
C4,199,Raytraverse Balanced,36,0.1311866881559287
C4,199,Raytraverse High,36,0.1310894120028898
C4,200,EIGCM (MF1),36,0.011238941472188466
C4,200,Jones dcglare,36,0.06446974388201637
C4,200,Raytraverse Balanced,36,0.15222236763555985
C4,200,Raytraverse High,36,0.15193706422082054
C4,201,EIGCM (MF1),36,0.00999600312194274
C4,201,Jones dcglare,36,0.07262201430667582
C4,201,Raytraverse Balanced,36,0.216497699092394
C4,201,Raytraverse High,36,0.21632592515371443
C4,202,EIGCM (MF1),36,0.012280123337532069
C4,202,Jones dcglare,36,0.06361482256726494
C4,202,Raytraverse Balanced,36,0.09829515380376797
C4,202,Raytraverse High,36,0.09812606103514745
C4,203,EIGCM (MF1),36,0.009224074296628483
C4,203,Jones dcglare,36,0.010653383147374802
C4,203,Raytraverse Balanced,36,0.00784054985891703
C4,203,Raytraverse High,36,0.009886786581335317
C4,204,EIGCM (MF1),36,0.01746364759301606
C4,204,Jones dcglare,36,0.05662523180804346
C4,204,Raytraverse Balanced,36,0.012251172555153879
C4,204,Raytraverse High,36,0.011938246119248765
C4,205,EIGCM (MF1),36,0.008226371905088741
C4,205,Jones dcglare,36,0.03463240488709683
C4,205,Raytraverse Balanced,36,0.01875303854153167
C4,205,Raytraverse High,36,0.017101668104031062
C4,206,EIGCM (MF1),36,0.005909170948031161
C4,206,Jones dcglare,36,0.07711048826376542
C4,206,Raytraverse Balanced,36,0.1478507871866459
C4,206,Raytraverse High,36,0.14748331675229395
C4,207,EIGCM (MF1),36,0.01026735096940243
C4,207,Jones dcglare,36,0.10990293661336044
C4,207,Raytraverse Balanced,36,0.19790584882362147
C4,207,Raytraverse High,36,0.1976604387709845
C4,208,EIGCM (MF1),36,0.013235377675885687
C4,208,Jones dcglare,36,0.11244740878720684
C4,208,Raytraverse Balanced,36,0.19680247510746196
C4,208,Raytraverse High,36,0.19668585895753218
C4,209,EIGCM (MF1),36,0.006642694455440001
C4,209,Jones dcglare,36,0.049879963976746
C4,209,Raytraverse Balanced,36,0.13890860050058026
C4,209,Raytraverse High,36,0.13880519238216055
C4,210,EIGCM (MF1),36,0.00886995472184047
C4,210,Jones dcglare,36,0.042688543873664914
C4,210,Raytraverse Balanced,36,0.07807059243162703
C4,210,Raytraverse High,36,0.07847894303447323
C4,211,EIGCM (MF1),36,0.009977496674252625
C4,211,Jones dcglare,36,0.0113082309348282
C4,211,Raytraverse Balanced,36,0.003618347334133437
C4,211,Raytraverse High,36,0.004734651041436128
C4,212,EIGCM (MF1),36,0.012068489981812596
C4,212,Jones dcglare,36,0.052534883613833766
C4,212,Raytraverse Balanced,36,0.006010831845055961
C4,212,Raytraverse High,36,0.007561814072108907
C4,213,EIGCM (MF1),36,0.009055430175452737
C4,213,Jones dcglare,36,0.009032225754627149
C4,213,Raytraverse Balanced,36,0.0036739947767560235
C4,213,Raytraverse High,36,0.0033392965338164085
C4,214,EIGCM (MF1),36,0.005920321242644784
C4,214,Jones dcglare,36,0.08545142101669749
C4,214,Raytraverse Balanced,36,0.0685356909486618
C4,214,Raytraverse High,36,0.06740404082240871
C4,215,EIGCM (MF1),36,0.0053188362387838195
C4,215,Jones dcglare,36,0.03632170514978972
C4,215,Raytraverse Balanced,36,0.1139277894815609
C4,215,Raytraverse High,36,0.11393571849445053
C4,216,EIGCM (MF1),36,0.010931571682453133
C4,216,Jones dcglare,36,0.0674964609430647
C4,216,Raytraverse Balanced,36,0.10945126036311704
C4,216,Raytraverse High,36,0.10942610116126474
C4,217,EIGCM (MF1),36,0.007824554175212361
C4,217,Jones dcglare,36,0.08389582976146615
C4,217,Raytraverse Balanced,36,0.09858531323861577
C4,217,Raytraverse High,36,0.09852631166347436
C4,218,EIGCM (MF1),36,0.008714674603602042
C4,218,Jones dcglare,36,0.06778574753165395
C4,218,Raytraverse Balanced,36,0.009654076000912903
C4,218,Raytraverse High,36,0.00970251806870357
C4,219,EIGCM (MF1),36,0.00831705431945576
C4,219,Jones dcglare,36,0.009298878246390346
C4,219,Raytraverse Balanced,36,0.004865781185331683
C4,219,Raytraverse High,36,0.004683092045321724
C4,220,EIGCM (MF1),36,0.012834663823455255
C4,220,Jones dcglare,36,0.042019331572697036
C4,220,Raytraverse Balanced,36,0.007245689906538692
C4,220,Raytraverse High,36,0.007905743236686472
C4,221,EIGCM (MF1),36,0.01103696406948537
C4,221,Jones dcglare,36,0.05753939790541851
C4,221,Raytraverse Balanced,36,0.004099119927864603
C4,221,Raytraverse High,36,0.004847396297095995
C4,222,EIGCM (MF1),36,0.009702104046989556
C4,222,Jones dcglare,36,0.09497982865013999
C4,222,Raytraverse Balanced,36,0.06917310742945758
C4,222,Raytraverse High,36,0.06727922278299696
C4,223,EIGCM (MF1),36,0.005800953664413008
C4,223,Jones dcglare,36,0.08877335250402993
C4,223,Raytraverse Balanced,36,0.05931870160048363
C4,223,Raytraverse High,36,0.05936814814011527
C4,224,EIGCM (MF1),36,0.005406164618567915
C4,224,Jones dcglare,36,0.051651835683918346
C4,224,Raytraverse Balanced,36,0.062052680506863224
C4,224,Raytraverse High,36,0.0621448438160788
C4,225,EIGCM (MF1),36,0.006826291183806266
C4,225,Jones dcglare,36,0.08538496769346698
C4,225,Raytraverse Balanced,36,0.16992354614815072
C4,225,Raytraverse High,36,0.16973614945797205
C4,226,EIGCM (MF1),36,0.003908728482227666
C4,226,Jones dcglare,36,0.004870756545445192
C4,226,Raytraverse Balanced,36,0.07772134398028911
C4,226,Raytraverse High,36,0.07777589768683697
